,YearStart,LocationAbbr,LocationDesc,Question,Data_Value,Data_Value_Alt,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,LocationID,StratificationCategory1,Stratification1
17537,2014,MO,Missouri,Percent of adults aged 18 years and older who have an overweight classification,39.5,39.5,117.0,,,,,,2 or more races,"(38.635790776000476, -92.56630005299968)",29,Race/Ethnicity,2 or more races
17538,2014,MO,Missouri,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(38.635790776000476, -92.56630005299968)",29,Race/Ethnicity,Other
18153,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,26.4,26.4,7064.0,Total,,,,,,"(47.06652897200047, -109.42442064499971)",30,Total,Total
18154,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,27.7,27.7,3233.0,,,,Male,,,"(47.06652897200047, -109.42442064499971)",30,Gender,Male
18155,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,24.9,24.9,3831.0,,,,Female,,,"(47.06652897200047, -109.42442064499971)",30,Gender,Female
18156,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,34.4,34.4,456.0,,,Less than high school,,,,"(47.06652897200047, -109.42442064499971)",30,Education,Less than high school
18157,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,29.5,29.5,2104.0,,,High school graduate,,,,"(47.06652897200047, -109.42442064499971)",30,Education,High school graduate
18158,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,26.1,26.1,2085.0,,,Some college or technical school,,,,"(47.06652897200047, -109.42442064499971)",30,Education,Some college or technical school
18159,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,20.5,20.5,2412.0,,,College graduate,,,,"(47.06652897200047, -109.42442064499971)",30,Education,College graduate
18160,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,16.5,16.5,321.0,,18 - 24,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),18 - 24
18161,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,24.1,24.1,574.0,,25 - 34,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),25 - 34
18162,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,31.3,31.3,689.0,,35 - 44,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),35 - 44
18163,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,29.9,29.9,1061.0,,45 - 54,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),45 - 54
18164,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,27.3,27.3,1726.0,,55 - 64,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),55 - 64
18165,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,26.7,26.7,2693.0,,65 or older,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),65 or older
18166,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,28.6,28.6,683.0,,,,,"Less than $15,000",,"(47.06652897200047, -109.42442064499971)",30,Income,"Less than $15,000"
18167,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,30.3,30.3,1258.0,,,,,"$15,000 - $24,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$15,000 - $24,999"
18168,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,28.5,28.5,763.0,,,,,"$25,000 - $34,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$25,000 - $34,999"
18169,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,27.2,27.2,1010.0,,,,,"$35,000 - $49,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$35,000 - $49,999"
18170,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,24.0,24.0,984.0,,,,,"$50,000 - $74,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$50,000 - $74,999"
18171,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,24.1,24.1,1456.0,,,,,"$75,000 or greater",,"(47.06652897200047, -109.42442064499971)",30,Income,"$75,000 or greater"
18172,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,23.1,23.1,910.0,,,,,Data not reported,,"(47.06652897200047, -109.42442064499971)",30,Income,Data not reported
18173,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,25.5,25.5,6056.0,,,,,,Non-Hispanic White,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Non-Hispanic White
18174,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Non-Hispanic Black,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Non-Hispanic Black
18175,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,24.8,24.8,121.0,,,,,,Hispanic,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Hispanic
18176,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Asian,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Asian
18177,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Hawaiian/Pacific Islander
18178,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,41.5,41.5,589.0,,,,,,American Indian/Alaska Native,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,American Indian/Alaska Native
18179,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,36.8,36.8,124.0,,,,,,2 or more races,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,2 or more races
18180,2014,MT,Montana,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Other
18181,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,36.6,36.6,7064.0,Total,,,,,,"(47.06652897200047, -109.42442064499971)",30,Total,Total
18182,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,42.4,42.4,3233.0,,,,Male,,,"(47.06652897200047, -109.42442064499971)",30,Gender,Male
18183,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,3831.0,,,,Female,,,"(47.06652897200047, -109.42442064499971)",30,Gender,Female
18184,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,31.5,31.5,456.0,,,Less than high school,,,,"(47.06652897200047, -109.42442064499971)",30,Education,Less than high school
18185,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,2104.0,,,High school graduate,,,,"(47.06652897200047, -109.42442064499971)",30,Education,High school graduate
18186,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,37.9,37.9,2085.0,,,Some college or technical school,,,,"(47.06652897200047, -109.42442064499971)",30,Education,Some college or technical school
18187,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,38.6,38.6,2412.0,,,College graduate,,,,"(47.06652897200047, -109.42442064499971)",30,Education,College graduate
18188,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,24.5,24.5,321.0,,18 - 24,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),18 - 24
18189,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,35.3,35.3,574.0,,25 - 34,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),25 - 34
18190,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,689.0,,35 - 44,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),35 - 44
18191,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,40.1,40.1,1061.0,,45 - 54,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),45 - 54
18192,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,37.7,37.7,1726.0,,55 - 64,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),55 - 64
18193,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,41.3,41.3,2693.0,,65 or older,,,,,"(47.06652897200047, -109.42442064499971)",30,Age (years),65 or older
18194,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,683.0,,,,,"Less than $15,000",,"(47.06652897200047, -109.42442064499971)",30,Income,"Less than $15,000"
18195,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,1258.0,,,,,"$15,000 - $24,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$15,000 - $24,999"
18196,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,37.1,37.1,763.0,,,,,"$25,000 - $34,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$25,000 - $34,999"
18198,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,37.2,37.2,1010.0,,,,,"$35,000 - $49,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$35,000 - $49,999"
18199,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,41.9,41.9,984.0,,,,,"$50,000 - $74,999",,"(47.06652897200047, -109.42442064499971)",30,Income,"$50,000 - $74,999"
18200,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,40.5,40.5,1456.0,,,,,"$75,000 or greater",,"(47.06652897200047, -109.42442064499971)",30,Income,"$75,000 or greater"
18201,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,34.0,34.0,910.0,,,,,Data not reported,,"(47.06652897200047, -109.42442064499971)",30,Income,Data not reported
18202,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,37.0,37.0,6056.0,,,,,,Non-Hispanic White,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Non-Hispanic White
18203,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Non-Hispanic Black,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Non-Hispanic Black
18204,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,34.0,34.0,121.0,,,,,,Hispanic,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Hispanic
18205,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Asian,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Asian
18206,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Hawaiian/Pacific Islander,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Hawaiian/Pacific Islander
18207,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,33.2,33.2,589.0,,,,,,American Indian/Alaska Native,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,American Indian/Alaska Native
18208,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,28.1,28.1,124.0,,,,,,2 or more races,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,2 or more races
18209,2014,MT,Montana,Percent of adults aged 18 years and older who have an overweight classification,,,,,,,,,Other,"(47.06652897200047, -109.42442064499971)",30,Race/Ethnicity,Other
18821,2014,US,National,Percent of adults aged 18 years and older who have obesity,28.9,28.9,425875.0,Total,,,,,,,59,Total,Total
18822,2014,US,National,Percent of adults aged 18 years and older who have obesity,29.0,29.0,183706.0,,,,Male,,,,59,Gender,Male
18823,2014,US,National,Percent of adults aged 18 years and older who have obesity,28.8,28.8,242169.0,,,,Female,,,,59,Gender,Female
18824,2014,US,National,Percent of adults aged 18 years and older who have obesity,34.4,34.4,32260.0,,,Less than high school,,,,,59,Education,Less than high school
18825,2014,US,National,Percent of adults aged 18 years and older who have obesity,31.4,31.4,120826.0,,,High school graduate,,,,,59,Education,High school graduate
18826,2014,US,National,Percent of adults aged 18 years and older who have obesity,30.2,30.2,116243.0,,,Some college or technical school,,,,,59,Education,Some college or technical school
18827,2014,US,National,Percent of adults aged 18 years and older who have obesity,21.8,21.8,155627.0,,,College graduate,,,,,59,Education,College graduate
18828,2014,US,National,Percent of adults aged 18 years and older who have obesity,15.9,15.9,21699.0,,18 - 24,,,,,,59,Age (years),18 - 24
18829,2014,US,National,Percent of adults aged 18 years and older who have obesity,27.0,27.0,38517.0,,25 - 34,,,,,,59,Age (years),25 - 34
18830,2014,US,National,Percent of adults aged 18 years and older who have obesity,32.1,32.1,49240.0,,35 - 44,,,,,,59,Age (years),35 - 44
18831,2014,US,National,Percent of adults aged 18 years and older who have obesity,33.7,33.7,70884.0,,45 - 54,,,,,,59,Age (years),45 - 54
18832,2014,US,National,Percent of adults aged 18 years and older who have obesity,34.2,34.2,96564.0,,55 - 64,,,,,,59,Age (years),55 - 64
18833,2014,US,National,Percent of adults aged 18 years and older who have obesity,27.5,27.5,148971.0,,65 or older,,,,,,59,Age (years),65 or older
18834,2014,US,National,Percent of adults aged 18 years and older who have obesity,35.2,35.2,39123.0,,,,,"Less than $15,000",,,59,Income,"Less than $15,000"
18835,2014,US,National,Percent of adults aged 18 years and older who have obesity,32.2,32.2,62892.0,,,,,"$15,000 - $24,999",,,59,Income,"$15,000 - $24,999"
18836,2014,US,National,Percent of adults aged 18 years and older who have obesity,31.1,31.1,41727.0,,,,,"$25,000 - $34,999",,,59,Income,"$25,000 - $34,999"
18837,2014,US,National,Percent of adults aged 18 years and older who have obesity,30.7,30.7,54340.0,,,,,"$35,000 - $49,999",,,59,Income,"$35,000 - $49,999"
18838,2014,US,National,Percent of adults aged 18 years and older who have obesity,29.2,29.2,59297.0,,,,,"$50,000 - $74,999",,,59,Income,"$50,000 - $74,999"
18839,2014,US,National,Percent of adults aged 18 years and older who have obesity,25.1,25.1,112498.0,,,,,"$75,000 or greater",,,59,Income,"$75,000 or greater"
18840,2014,US,National,Percent of adults aged 18 years and older who have obesity,24.3,24.3,55998.0,,,,,Data not reported,,,59,Income,Data not reported
18841,2014,US,National,Percent of adults aged 18 years and older who have obesity,27.8,27.8,336145.0,,,,,,Non-Hispanic White,,59,Race/Ethnicity,Non-Hispanic White
18842,2014,US,National,Percent of adults aged 18 years and older who have obesity,38.9,38.9,32434.0,,,,,,Non-Hispanic Black,,59,Race/Ethnicity,Non-Hispanic Black
18843,2014,US,National,Percent of adults aged 18 years and older who have obesity,32.2,32.2,25996.0,,,,,,Hispanic,,59,Race/Ethnicity,Hispanic
18844,2014,US,National,Percent of adults aged 18 years and older who have obesity,9.4,9.4,7813.0,,,,,,Asian,,59,Race/Ethnicity,Asian
18845,2014,US,National,Percent of adults aged 18 years and older who have obesity,29.1,29.1,752.0,,,,,,Hawaiian/Pacific Islander,,59,Race/Ethnicity,Hawaiian/Pacific Islander
18846,2014,US,National,Percent of adults aged 18 years and older who have obesity,33.4,33.4,6618.0,,,,,,American Indian/Alaska Native,,59,Race/Ethnicity,American Indian/Alaska Native
18847,2014,US,National,Percent of adults aged 18 years and older who have obesity,30.1,30.1,8036.0,,,,,,2 or more races,,59,Race/Ethnicity,2 or more races
18848,2014,US,National,Percent of adults aged 18 years and older who have obesity,25.8,25.8,1835.0,,,,,,Other,,59,Race/Ethnicity,Other
18849,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,425875.0,Total,,,,,,,59,Total,Total
18850,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,41.1,41.1,183706.0,,,,Male,,,,59,Gender,Male
18851,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,29.2,29.2,242169.0,,,,Female,,,,59,Gender,Female
18852,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,34.2,34.2,32260.0,,,Less than high school,,,,,59,Education,Less than high school
18853,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,35.0,35.0,120826.0,,,High school graduate,,,,,59,Education,High school graduate
18854,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,34.7,34.7,116243.0,,,Some college or technical school,,,,,59,Education,Some college or technical school
18855,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,155627.0,,,College graduate,,,,,59,Education,College graduate
18856,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,25.1,25.1,21699.0,,18 - 24,,,,,,59,Age (years),18 - 24
18857,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,32.9,32.9,38517.0,,25 - 34,,,,,,59,Age (years),25 - 34
18858,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,36.2,36.2,49240.0,,35 - 44,,,,,,59,Age (years),35 - 44
18859,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,37.3,37.3,70884.0,,45 - 54,,,,,,59,Age (years),45 - 54
18860,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,37.6,37.6,96564.0,,55 - 64,,,,,,59,Age (years),55 - 64
18861,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,39.0,39.0,148971.0,,65 or older,,,,,,59,Age (years),65 or older
18862,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,30.4,30.4,39123.0,,,,,"Less than $15,000",,,59,Income,"Less than $15,000"
18863,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,33.2,33.2,62892.0,,,,,"$15,000 - $24,999",,,59,Income,"$15,000 - $24,999"
18864,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,36.0,36.0,41727.0,,,,,"$25,000 - $34,999",,,59,Income,"$25,000 - $34,999"
18865,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,54340.0,,,,,"$35,000 - $49,999",,,59,Income,"$35,000 - $49,999"
18866,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,37.2,37.2,59297.0,,,,,"$50,000 - $74,999",,,59,Income,"$50,000 - $74,999"
18867,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,37.6,37.6,112498.0,,,,,"$75,000 or greater",,,59,Income,"$75,000 or greater"
18868,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,55998.0,,,,,Data not reported,,,59,Income,Data not reported
18869,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,35.4,35.4,336145.0,,,,,,Non-Hispanic White,,59,Race/Ethnicity,Non-Hispanic White
18870,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,33.8,33.8,32434.0,,,,,,Non-Hispanic Black,,59,Race/Ethnicity,Non-Hispanic Black
18871,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,37.9,37.9,25996.0,,,,,,Hispanic,,59,Race/Ethnicity,Hispanic
18872,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,27.3,27.3,7813.0,,,,,,Asian,,59,Race/Ethnicity,Asian
18873,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,31.9,31.9,752.0,,,,,,Hawaiian/Pacific Islander,,59,Race/Ethnicity,Hawaiian/Pacific Islander
18874,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,35.2,35.2,6618.0,,,,,,American Indian/Alaska Native,,59,Race/Ethnicity,American Indian/Alaska Native
18875,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,32.2,32.2,8036.0,,,,,,2 or more races,,59,Race/Ethnicity,2 or more races
18876,2014,US,National,Percent of adults aged 18 years and older who have an overweight classification,32.7,32.7,1835.0,,,,,,Other,,59,Race/Ethnicity,Other
19263,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,35.9,35.9,4603.0,,55 - 64,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),55 - 64
19299,2014,NV,Nevada,Percent of adults aged 18 years and older who have obesity,25.4,25.4,1982.0,,,,Female,,,"(39.493240390000494, -117.07184056399967)",32,Gender,Female
19347,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,31.7,31.7,752.0,,,,,,Hispanic,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Hispanic
19494,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,30.2,30.2,21130.0,Total,,,,,,"(41.6410409880005, -99.36572062299967)",31,Total,Total
19495,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,31.7,31.7,9399.0,,,,Male,,,"(41.6410409880005, -99.36572062299967)",31,Gender,Male
19496,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,28.7,28.7,11731.0,,,,Female,,,"(41.6410409880005, -99.36572062299967)",31,Gender,Female
19497,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,34.9,34.9,1209.0,,,Less than high school,,,,"(41.6410409880005, -99.36572062299967)",31,Education,Less than high school
19498,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,31.1,31.1,7227.0,,,High school graduate,,,,"(41.6410409880005, -99.36572062299967)",31,Education,High school graduate
19499,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,32.5,32.5,6309.0,,,Some college or technical school,,,,"(41.6410409880005, -99.36572062299967)",31,Education,Some college or technical school
19500,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,24.4,24.4,6364.0,,,College graduate,,,,"(41.6410409880005, -99.36572062299967)",31,Education,College graduate
19501,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,17.3,17.3,1165.0,,18 - 24,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),18 - 24
19502,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,28.3,28.3,2042.0,,25 - 34,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),25 - 34
19503,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,33.8,33.8,2477.0,,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),35 - 44
19504,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,35.5,35.5,3303.0,,45 - 54,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),45 - 54
19505,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,28.6,28.6,7540.0,,65 or older,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),65 or older
19506,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,36.3,36.3,1707.0,,,,,"Less than $15,000",,"(41.6410409880005, -99.36572062299967)",31,Income,"Less than $15,000"
19507,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,31.9,31.9,3277.0,,,,,"$15,000 - $24,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$15,000 - $24,999"
19508,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,33.5,33.5,2455.0,,,,,"$25,000 - $34,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$25,000 - $34,999"
19509,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,31.3,31.3,3253.0,,,,,"$35,000 - $49,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$35,000 - $49,999"
19510,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,31.7,31.7,3299.0,,,,,"$50,000 - $74,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$50,000 - $74,999"
19511,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,28.1,28.1,4879.0,,,,,"$75,000 or greater",,"(41.6410409880005, -99.36572062299967)",31,Income,"$75,000 or greater"
19512,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,22.4,22.4,2260.0,,,,,Data not reported,,"(41.6410409880005, -99.36572062299967)",31,Income,Data not reported
19513,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,29.5,29.5,19344.0,,,,,,Non-Hispanic White,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Non-Hispanic White
19514,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,37.3,37.3,367.0,,,,,,Non-Hispanic Black,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Non-Hispanic Black
19515,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,18.4,18.4,105.0,,,,,,Asian,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Asian
19516,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Hawaiian/Pacific Islander,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Hawaiian/Pacific Islander
19517,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,52.9,52.9,183.0,,,,,,American Indian/Alaska Native,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,American Indian/Alaska Native
19518,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,45.9,45.9,170.0,,,,,,2 or more races,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,2 or more races
19519,2014,NE,Nebraska,Percent of adults aged 18 years and older who have obesity,,,,,,,,,Other,"(41.6410409880005, -99.36572062299967)",31,Race/Ethnicity,Other
19520,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,21130.0,Total,,,,,,"(41.6410409880005, -99.36572062299967)",31,Total,Total
19521,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,42.1,42.1,9399.0,,,,Male,,,"(41.6410409880005, -99.36572062299967)",31,Gender,Male
19522,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,30.5,30.5,11731.0,,,,Female,,,"(41.6410409880005, -99.36572062299967)",31,Gender,Female
19523,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,36.5,36.5,1209.0,,,Less than high school,,,,"(41.6410409880005, -99.36572062299967)",31,Education,Less than high school
19524,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,35.8,35.8,7227.0,,,High school graduate,,,,"(41.6410409880005, -99.36572062299967)",31,Education,High school graduate
19525,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,34.6,34.6,6309.0,,,Some college or technical school,,,,"(41.6410409880005, -99.36572062299967)",31,Education,Some college or technical school
19526,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,39.7,39.7,6364.0,,,College graduate,,,,"(41.6410409880005, -99.36572062299967)",31,Education,College graduate
19527,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,28.9,28.9,1165.0,,18 - 24,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),18 - 24
19528,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,34.9,34.9,2042.0,,25 - 34,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),25 - 34
19529,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,36.4,36.4,2477.0,,35 - 44,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),35 - 44
19530,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,37.2,37.2,3303.0,,45 - 54,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),45 - 54
19531,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,38.4,38.4,4603.0,,55 - 64,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),55 - 64
19532,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,40.7,40.7,7540.0,,65 or older,,,,,"(41.6410409880005, -99.36572062299967)",31,Age (years),65 or older
19533,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,26.6,26.6,1707.0,,,,,"Less than $15,000",,"(41.6410409880005, -99.36572062299967)",31,Income,"Less than $15,000"
19534,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,34.4,34.4,3277.0,,,,,"$15,000 - $24,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$15,000 - $24,999"
19535,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,35.9,35.9,2455.0,,,,,"$25,000 - $34,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$25,000 - $34,999"
19536,2014,NE,Nebraska,Percent of adults aged 18 years and older who have an overweight classification,36.1,36.1,3253.0,,,,,"$35,000 - $49,999",,"(41.6410409880005, -99.36572062299967)",31,Income,"$35,000 - $49,999"
