,year,state,state_name,income_pc,Data_Value_Alt,Question,Sample_Size,Total,Income,GeoLocation,LocationID,StratificationCategory1,Stratification1
291,2016,SC,South Carolina,36.4,36.4,Percent of adults aged 18 years and older who have an overweight classification,1383.0,,"$50,000 - $74,999","(33.998821303000454, -81.04537120699968)",45,Income,"$50,000 - $74,999"
292,2016,SC,South Carolina,39.1,39.1,Percent of adults aged 18 years and older who have an overweight classification,2251.0,,"$75,000 or greater","(33.998821303000454, -81.04537120699968)",45,Income,"$75,000 or greater"
293,2016,SC,South Carolina,34.1,34.1,Percent of adults aged 18 years and older who have an overweight classification,1709.0,,Data not reported,"(33.998821303000454, -81.04537120699968)",45,Income,Data not reported
294,2016,SD,South Dakota,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,357.0,,"Less than $15,000","(44.353130053000484, -100.3735306369997)",46,Income,"Less than $15,000"
295,2016,SD,South Dakota,32.1,32.1,Percent of adults aged 18 years and older who have an overweight classification,613.0,,"$15,000 - $24,999","(44.353130053000484, -100.3735306369997)",46,Income,"$15,000 - $24,999"
296,2016,SD,South Dakota,37.8,37.8,Percent of adults aged 18 years and older who have an overweight classification,521.0,,"$25,000 - $34,999","(44.353130053000484, -100.3735306369997)",46,Income,"$25,000 - $34,999"
297,2016,SD,South Dakota,39.0,39.0,Percent of adults aged 18 years and older who have an overweight classification,793.0,,"$35,000 - $49,999","(44.353130053000484, -100.3735306369997)",46,Income,"$35,000 - $49,999"
298,2016,SD,South Dakota,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,891.0,,"$50,000 - $74,999","(44.353130053000484, -100.3735306369997)",46,Income,"$50,000 - $74,999"
299,2016,SD,South Dakota,37.9,37.9,Percent of adults aged 18 years and older who have an overweight classification,1394.0,,"$75,000 or greater","(44.353130053000484, -100.3735306369997)",46,Income,"$75,000 or greater"
300,2016,SD,South Dakota,34.8,34.8,Percent of adults aged 18 years and older who have an overweight classification,802.0,,Data not reported,"(44.353130053000484, -100.3735306369997)",46,Income,Data not reported
301,2016,TN,Tennessee,33.4,33.4,Percent of adults aged 18 years and older who have an overweight classification,618.0,,"Less than $15,000","(35.68094058000048, -85.77449091399967)",47,Income,"Less than $15,000"
302,2016,TN,Tennessee,29.8,29.8,Percent of adults aged 18 years and older who have an overweight classification,929.0,,"$15,000 - $24,999","(35.68094058000048, -85.77449091399967)",47,Income,"$15,000 - $24,999"
303,2016,TN,Tennessee,32.9,32.9,Percent of adults aged 18 years and older who have an overweight classification,575.0,,"$25,000 - $34,999","(35.68094058000048, -85.77449091399967)",47,Income,"$25,000 - $34,999"
304,2016,TN,Tennessee,32.0,32.0,Percent of adults aged 18 years and older who have an overweight classification,769.0,,"$35,000 - $49,999","(35.68094058000048, -85.77449091399967)",47,Income,"$35,000 - $49,999"
305,2016,TN,Tennessee,40.4,40.4,Percent of adults aged 18 years and older who have an overweight classification,714.0,,"$50,000 - $74,999","(35.68094058000048, -85.77449091399967)",47,Income,"$50,000 - $74,999"
306,2016,TN,Tennessee,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,1164.0,,"$75,000 or greater","(35.68094058000048, -85.77449091399967)",47,Income,"$75,000 or greater"
307,2016,TN,Tennessee,31.7,31.7,Percent of adults aged 18 years and older who have an overweight classification,888.0,,Data not reported,"(35.68094058000048, -85.77449091399967)",47,Income,Data not reported
308,2016,TX,Texas,28.7,28.7,Percent of adults aged 18 years and older who have an overweight classification,1061.0,,"Less than $15,000","(31.827240407000488, -99.42677020599967)",48,Income,"Less than $15,000"
309,2016,TX,Texas,38.6,38.6,Percent of adults aged 18 years and older who have an overweight classification,1628.0,,"$15,000 - $24,999","(31.827240407000488, -99.42677020599967)",48,Income,"$15,000 - $24,999"
310,2016,TX,Texas,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,1035.0,,"$25,000 - $34,999","(31.827240407000488, -99.42677020599967)",48,Income,"$25,000 - $34,999"
311,2016,TX,Texas,31.3,31.3,Percent of adults aged 18 years and older who have an overweight classification,1310.0,,"$35,000 - $49,999","(31.827240407000488, -99.42677020599967)",48,Income,"$35,000 - $49,999"
312,2016,TX,Texas,35.0,35.0,Percent of adults aged 18 years and older who have an overweight classification,1502.0,,"$50,000 - $74,999","(31.827240407000488, -99.42677020599967)",48,Income,"$50,000 - $74,999"
313,2016,TX,Texas,36.8,36.8,Percent of adults aged 18 years and older who have an overweight classification,2960.0,,"$75,000 or greater","(31.827240407000488, -99.42677020599967)",48,Income,"$75,000 or greater"
314,2016,TX,Texas,28.6,28.6,Percent of adults aged 18 years and older who have an overweight classification,1293.0,,Data not reported,"(31.827240407000488, -99.42677020599967)",48,Income,Data not reported
315,2016,UT,Utah,26.1,26.1,Percent of adults aged 18 years and older who have an overweight classification,461.0,,"Less than $15,000","(39.360700171000474, -111.58713063499971)",49,Income,"Less than $15,000"
316,2016,UT,Utah,32.5,32.5,Percent of adults aged 18 years and older who have an overweight classification,1054.0,,"$15,000 - $24,999","(39.360700171000474, -111.58713063499971)",49,Income,"$15,000 - $24,999"
317,2016,UT,Utah,35.7,35.7,Percent of adults aged 18 years and older who have an overweight classification,797.0,,"$25,000 - $34,999","(39.360700171000474, -111.58713063499971)",49,Income,"$25,000 - $34,999"
318,2016,UT,Utah,34.3,34.3,Percent of adults aged 18 years and older who have an overweight classification,1245.0,,"$35,000 - $49,999","(39.360700171000474, -111.58713063499971)",49,Income,"$35,000 - $49,999"
319,2016,UT,Utah,37.2,37.2,Percent of adults aged 18 years and older who have an overweight classification,1692.0,,"$50,000 - $74,999","(39.360700171000474, -111.58713063499971)",49,Income,"$50,000 - $74,999"
320,2016,UT,Utah,37.1,37.1,Percent of adults aged 18 years and older who have an overweight classification,3288.0,,"$75,000 or greater","(39.360700171000474, -111.58713063499971)",49,Income,"$75,000 or greater"
321,2016,UT,Utah,33.0,33.0,Percent of adults aged 18 years and older who have an overweight classification,1506.0,,Data not reported,"(39.360700171000474, -111.58713063499971)",49,Income,Data not reported
322,2016,VT,Vermont,29.7,29.7,Percent of adults aged 18 years and older who have an overweight classification,468.0,,"Less than $15,000","(43.62538123900049, -72.51764079099962)",50,Income,"Less than $15,000"
323,2016,VT,Vermont,32.8,32.8,Percent of adults aged 18 years and older who have an overweight classification,775.0,,"$15,000 - $24,999","(43.62538123900049, -72.51764079099962)",50,Income,"$15,000 - $24,999"
324,2016,VT,Vermont,34.0,34.0,Percent of adults aged 18 years and older who have an overweight classification,491.0,,"$25,000 - $34,999","(43.62538123900049, -72.51764079099962)",50,Income,"$25,000 - $34,999"
325,2016,VT,Vermont,37.8,37.8,Percent of adults aged 18 years and older who have an overweight classification,819.0,,"$35,000 - $49,999","(43.62538123900049, -72.51764079099962)",50,Income,"$35,000 - $49,999"
326,2016,VT,Vermont,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,931.0,,"$50,000 - $74,999","(43.62538123900049, -72.51764079099962)",50,Income,"$50,000 - $74,999"
327,2016,VT,Vermont,36.2,36.2,Percent of adults aged 18 years and older who have an overweight classification,1691.0,,"$75,000 or greater","(43.62538123900049, -72.51764079099962)",50,Income,"$75,000 or greater"
328,2016,VT,Vermont,32.4,32.4,Percent of adults aged 18 years and older who have an overweight classification,896.0,,Data not reported,"(43.62538123900049, -72.51764079099962)",50,Income,Data not reported
329,2016,VA,Virginia,27.8,27.8,Percent of adults aged 18 years and older who have an overweight classification,531.0,,"Less than $15,000","(37.54268067400045, -78.45789046299967)",51,Income,"Less than $15,000"
330,2016,VA,Virginia,31.2,31.2,Percent of adults aged 18 years and older who have an overweight classification,1158.0,,"$15,000 - $24,999","(37.54268067400045, -78.45789046299967)",51,Income,"$15,000 - $24,999"
331,2016,VA,Virginia,33.7,33.7,Percent of adults aged 18 years and older who have an overweight classification,693.0,,"$25,000 - $34,999","(37.54268067400045, -78.45789046299967)",51,Income,"$25,000 - $34,999"
332,2016,VA,Virginia,34.9,34.9,Percent of adults aged 18 years and older who have an overweight classification,986.0,,"$35,000 - $49,999","(37.54268067400045, -78.45789046299967)",51,Income,"$35,000 - $49,999"
333,2016,VA,Virginia,39.6,39.6,Percent of adults aged 18 years and older who have an overweight classification,1104.0,,"$50,000 - $74,999","(37.54268067400045, -78.45789046299967)",51,Income,"$50,000 - $74,999"
334,2016,VA,Virginia,40.9,40.9,Percent of adults aged 18 years and older who have an overweight classification,2741.0,,"$75,000 or greater","(37.54268067400045, -78.45789046299967)",51,Income,"$75,000 or greater"
335,2016,VA,Virginia,34.0,34.0,Percent of adults aged 18 years and older who have an overweight classification,1080.0,,Data not reported,"(37.54268067400045, -78.45789046299967)",51,Income,Data not reported
336,2016,WA,Washington,27.4,27.4,Percent of adults aged 18 years and older who have an overweight classification,835.0,,"Less than $15,000","(47.52227862900048, -120.47001078999972)",53,Income,"Less than $15,000"
337,2016,WA,Washington,33.6,33.6,Percent of adults aged 18 years and older who have an overweight classification,1418.0,,"$15,000 - $24,999","(47.52227862900048, -120.47001078999972)",53,Income,"$15,000 - $24,999"
338,2016,WA,Washington,32.9,32.9,Percent of adults aged 18 years and older who have an overweight classification,1121.0,,"$25,000 - $34,999","(47.52227862900048, -120.47001078999972)",53,Income,"$25,000 - $34,999"
339,2016,WA,Washington,34.8,34.8,Percent of adults aged 18 years and older who have an overweight classification,1657.0,,"$35,000 - $49,999","(47.52227862900048, -120.47001078999972)",53,Income,"$35,000 - $49,999"
340,2016,WA,Washington,38.6,38.6,Percent of adults aged 18 years and older who have an overweight classification,1935.0,,"$50,000 - $74,999","(47.52227862900048, -120.47001078999972)",53,Income,"$50,000 - $74,999"
341,2016,WA,Washington,36.8,36.8,Percent of adults aged 18 years and older who have an overweight classification,4336.0,,"$75,000 or greater","(47.52227862900048, -120.47001078999972)",53,Income,"$75,000 or greater"
342,2016,WA,Washington,32.0,32.0,Percent of adults aged 18 years and older who have an overweight classification,1688.0,,Data not reported,"(47.52227862900048, -120.47001078999972)",53,Income,Data not reported
343,2016,WV,West Virginia,29.0,29.0,Percent of adults aged 18 years and older who have an overweight classification,758.0,,"Less than $15,000","(38.66551020200046, -80.71264013499967)",54,Income,"Less than $15,000"
344,2016,WV,West Virginia,33.2,33.2,Percent of adults aged 18 years and older who have an overweight classification,1122.0,,"$15,000 - $24,999","(38.66551020200046, -80.71264013499967)",54,Income,"$15,000 - $24,999"
345,2016,WV,West Virginia,33.4,33.4,Percent of adults aged 18 years and older who have an overweight classification,706.0,,"$25,000 - $34,999","(38.66551020200046, -80.71264013499967)",54,Income,"$25,000 - $34,999"
346,2016,WV,West Virginia,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,800.0,,"$35,000 - $49,999","(38.66551020200046, -80.71264013499967)",54,Income,"$35,000 - $49,999"
347,2016,WV,West Virginia,35.3,35.3,Percent of adults aged 18 years and older who have an overweight classification,807.0,,"$50,000 - $74,999","(38.66551020200046, -80.71264013499967)",54,Income,"$50,000 - $74,999"
348,2016,WV,West Virginia,35.9,35.9,Percent of adults aged 18 years and older who have an overweight classification,1323.0,,"$75,000 or greater","(38.66551020200046, -80.71264013499967)",54,Income,"$75,000 or greater"
349,2016,WV,West Virginia,30.5,30.5,Percent of adults aged 18 years and older who have an overweight classification,1119.0,,Data not reported,"(38.66551020200046, -80.71264013499967)",54,Income,Data not reported
350,2016,WI,Wisconsin,33.5,33.5,Percent of adults aged 18 years and older who have an overweight classification,327.0,,"Less than $15,000","(44.39319117400049, -89.81637074199966)",55,Income,"Less than $15,000"
351,2016,WI,Wisconsin,30.4,30.4,Percent of adults aged 18 years and older who have an overweight classification,656.0,,"$15,000 - $24,999","(44.39319117400049, -89.81637074199966)",55,Income,"$15,000 - $24,999"
352,2016,WI,Wisconsin,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,488.0,,"$25,000 - $34,999","(44.39319117400049, -89.81637074199966)",55,Income,"$25,000 - $34,999"
353,2016,WI,Wisconsin,33.5,33.5,Percent of adults aged 18 years and older who have an overweight classification,645.0,,"$35,000 - $49,999","(44.39319117400049, -89.81637074199966)",55,Income,"$35,000 - $49,999"
354,2016,WI,Wisconsin,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,815.0,,"$50,000 - $74,999","(44.39319117400049, -89.81637074199966)",55,Income,"$50,000 - $74,999"
355,2016,WI,Wisconsin,38.0,38.0,Percent of adults aged 18 years and older who have an overweight classification,1377.0,,"$75,000 or greater","(44.39319117400049, -89.81637074199966)",55,Income,"$75,000 or greater"
356,2016,WI,Wisconsin,33.9,33.9,Percent of adults aged 18 years and older who have an overweight classification,485.0,,Data not reported,"(44.39319117400049, -89.81637074199966)",55,Income,Data not reported
357,2016,WY,Wyoming,31.1,31.1,Percent of adults aged 18 years and older who have an overweight classification,227.0,,"Less than $15,000","(43.23554134300048, -108.10983035299967)",56,Income,"Less than $15,000"
358,2016,WY,Wyoming,29.5,29.5,Percent of adults aged 18 years and older who have an overweight classification,626.0,,"$15,000 - $24,999","(43.23554134300048, -108.10983035299967)",56,Income,"$15,000 - $24,999"
359,2016,WY,Wyoming,39.3,39.3,Percent of adults aged 18 years and older who have an overweight classification,418.0,,"$25,000 - $34,999","(43.23554134300048, -108.10983035299967)",56,Income,"$25,000 - $34,999"
360,2016,WY,Wyoming,38.0,38.0,Percent of adults aged 18 years and older who have an overweight classification,575.0,,"$35,000 - $49,999","(43.23554134300048, -108.10983035299967)",56,Income,"$35,000 - $49,999"
361,2016,WY,Wyoming,38.8,38.8,Percent of adults aged 18 years and older who have an overweight classification,676.0,,"$50,000 - $74,999","(43.23554134300048, -108.10983035299967)",56,Income,"$50,000 - $74,999"
362,2016,WY,Wyoming,40.4,40.4,Percent of adults aged 18 years and older who have an overweight classification,1177.0,,"$75,000 or greater","(43.23554134300048, -108.10983035299967)",56,Income,"$75,000 or greater"
363,2016,WY,Wyoming,31.5,31.5,Percent of adults aged 18 years and older who have an overweight classification,501.0,,Data not reported,"(43.23554134300048, -108.10983035299967)",56,Income,Data not reported
364,2016,GU,Guam,36.9,36.9,Percent of adults aged 18 years and older who have an overweight classification,171.0,,"Less than $15,000","(13.444304, 144.793731)",66,Income,"Less than $15,000"
365,2016,GU,Guam,32.8,32.8,Percent of adults aged 18 years and older who have an overweight classification,263.0,,"$15,000 - $24,999","(13.444304, 144.793731)",66,Income,"$15,000 - $24,999"
366,2016,GU,Guam,28.6,28.6,Percent of adults aged 18 years and older who have an overweight classification,161.0,,"$25,000 - $34,999","(13.444304, 144.793731)",66,Income,"$25,000 - $34,999"
367,2016,GU,Guam,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,224.0,,"$35,000 - $49,999","(13.444304, 144.793731)",66,Income,"$35,000 - $49,999"
368,2016,GU,Guam,51.9,51.9,Percent of adults aged 18 years and older who have an overweight classification,207.0,,"$50,000 - $74,999","(13.444304, 144.793731)",66,Income,"$50,000 - $74,999"
369,2016,GU,Guam,37.1,37.1,Percent of adults aged 18 years and older who have an overweight classification,322.0,,"$75,000 or greater","(13.444304, 144.793731)",66,Income,"$75,000 or greater"
370,2016,GU,Guam,32.0,32.0,Percent of adults aged 18 years and older who have an overweight classification,129.0,,Data not reported,"(13.444304, 144.793731)",66,Income,Data not reported
371,2016,PR,Puerto Rico,35.1,35.1,Percent of adults aged 18 years and older who have an overweight classification,1948.0,,"Less than $15,000","(18.220833, -66.590149)",72,Income,"Less than $15,000"
372,2016,PR,Puerto Rico,38.9,38.9,Percent of adults aged 18 years and older who have an overweight classification,1426.0,,"$15,000 - $24,999","(18.220833, -66.590149)",72,Income,"$15,000 - $24,999"
373,2016,PR,Puerto Rico,43.1,43.1,Percent of adults aged 18 years and older who have an overweight classification,465.0,,"$25,000 - $34,999","(18.220833, -66.590149)",72,Income,"$25,000 - $34,999"
374,2016,PR,Puerto Rico,38.5,38.5,Percent of adults aged 18 years and older who have an overweight classification,328.0,,"$35,000 - $49,999","(18.220833, -66.590149)",72,Income,"$35,000 - $49,999"
375,2016,PR,Puerto Rico,35.6,35.6,Percent of adults aged 18 years and older who have an overweight classification,204.0,,"$50,000 - $74,999","(18.220833, -66.590149)",72,Income,"$50,000 - $74,999"
376,2016,PR,Puerto Rico,42.8,42.8,Percent of adults aged 18 years and older who have an overweight classification,167.0,,"$75,000 or greater","(18.220833, -66.590149)",72,Income,"$75,000 or greater"
377,2016,PR,Puerto Rico,29.2,29.2,Percent of adults aged 18 years and older who have an overweight classification,990.0,,Data not reported,"(18.220833, -66.590149)",72,Income,Data not reported
378,2016,VI,Virgin Islands,32.1,32.1,Percent of adults aged 18 years and older who have an overweight classification,199.0,,"Less than $15,000","(18.335765, -64.896335)",78,Income,"Less than $15,000"
379,2016,VI,Virgin Islands,32.2,32.2,Percent of adults aged 18 years and older who have an overweight classification,231.0,,"$15,000 - $24,999","(18.335765, -64.896335)",78,Income,"$15,000 - $24,999"
380,2016,VI,Virgin Islands,32.0,32.0,Percent of adults aged 18 years and older who have an overweight classification,150.0,,"$25,000 - $34,999","(18.335765, -64.896335)",78,Income,"$25,000 - $34,999"
381,2016,VI,Virgin Islands,29.1,29.1,Percent of adults aged 18 years and older who have an overweight classification,153.0,,"$35,000 - $49,999","(18.335765, -64.896335)",78,Income,"$35,000 - $49,999"
382,2016,VI,Virgin Islands,34.6,34.6,Percent of adults aged 18 years and older who have an overweight classification,158.0,,"$50,000 - $74,999","(18.335765, -64.896335)",78,Income,"$50,000 - $74,999"
383,2016,VI,Virgin Islands,35.1,35.1,Percent of adults aged 18 years and older who have an overweight classification,206.0,,"$75,000 or greater","(18.335765, -64.896335)",78,Income,"$75,000 or greater"
384,2016,VI,Virgin Islands,34.7,34.7,Percent of adults aged 18 years and older who have an overweight classification,106.0,,Data not reported,"(18.335765, -64.896335)",78,Income,Data not reported
385,2016,US,National,35.4,35.4,Percent of adults aged 18 years and older who have obesity,36639.0,,"Less than $15,000",,59,Income,"Less than $15,000"
386,2016,US,National,33.4,33.4,Percent of adults aged 18 years and older who have obesity,62605.0,,"$15,000 - $24,999",,59,Income,"$15,000 - $24,999"
387,2016,US,National,31.9,31.9,Percent of adults aged 18 years and older who have obesity,40914.0,,"$25,000 - $34,999",,59,Income,"$25,000 - $34,999"
388,2016,US,National,32.0,32.0,Percent of adults aged 18 years and older who have obesity,54639.0,,"$35,000 - $49,999",,59,Income,"$35,000 - $49,999"
389,2016,US,National,31.1,31.1,Percent of adults aged 18 years and older who have obesity,61211.0,,"$50,000 - $74,999",,59,Income,"$50,000 - $74,999"
390,2016,US,National,25.4,25.4,Percent of adults aged 18 years and older who have obesity,120901.0,,"$75,000 or greater",,59,Income,"$75,000 or greater"
391,2016,US,National,25.5,25.5,Percent of adults aged 18 years and older who have obesity,61570.0,,Data not reported,,59,Income,Data not reported
392,2016,AL,Alabama,39.8,39.8,Percent of adults aged 18 years and older who have obesity,828.0,,"Less than $15,000","(32.84057112200048, -86.63186076199969)",1,Income,"Less than $15,000"
393,2016,AL,Alabama,40.4,40.4,Percent of adults aged 18 years and older who have obesity,1088.0,,"$15,000 - $24,999","(32.84057112200048, -86.63186076199969)",1,Income,"$15,000 - $24,999"
394,2016,AL,Alabama,35.3,35.3,Percent of adults aged 18 years and older who have obesity,600.0,,"$25,000 - $34,999","(32.84057112200048, -86.63186076199969)",1,Income,"$25,000 - $34,999"
395,2016,AL,Alabama,37.5,37.5,Percent of adults aged 18 years and older who have obesity,712.0,,"$35,000 - $49,999","(32.84057112200048, -86.63186076199969)",1,Income,"$35,000 - $49,999"
396,2016,AL,Alabama,34.4,34.4,Percent of adults aged 18 years and older who have obesity,817.0,,"$50,000 - $74,999","(32.84057112200048, -86.63186076199969)",1,Income,"$50,000 - $74,999"
397,2016,AL,Alabama,34.5,34.5,Percent of adults aged 18 years and older who have obesity,1306.0,,"$75,000 or greater","(32.84057112200048, -86.63186076199969)",1,Income,"$75,000 or greater"
398,2016,AL,Alabama,30.1,30.1,Percent of adults aged 18 years and older who have obesity,1175.0,,Data not reported,"(32.84057112200048, -86.63186076199969)",1,Income,Data not reported
399,2016,AK,Alaska,27.6,27.6,Percent of adults aged 18 years and older who have obesity,223.0,,"Less than $15,000","(64.84507995700051, -147.72205903599973)",2,Income,"Less than $15,000"
400,2016,AK,Alaska,36.3,36.3,Percent of adults aged 18 years and older who have obesity,318.0,,"$15,000 - $24,999","(64.84507995700051, -147.72205903599973)",2,Income,"$15,000 - $24,999"
401,2016,AK,Alaska,41.5,41.5,Percent of adults aged 18 years and older who have obesity,230.0,,"$25,000 - $34,999","(64.84507995700051, -147.72205903599973)",2,Income,"$25,000 - $34,999"
402,2016,AK,Alaska,30.1,30.1,Percent of adults aged 18 years and older who have obesity,283.0,,"$35,000 - $49,999","(64.84507995700051, -147.72205903599973)",2,Income,"$35,000 - $49,999"
403,2016,AK,Alaska,31.2,31.2,Percent of adults aged 18 years and older who have obesity,390.0,,"$50,000 - $74,999","(64.84507995700051, -147.72205903599973)",2,Income,"$50,000 - $74,999"
404,2016,AK,Alaska,30.3,30.3,Percent of adults aged 18 years and older who have obesity,1045.0,,"$75,000 or greater","(64.84507995700051, -147.72205903599973)",2,Income,"$75,000 or greater"
405,2016,AK,Alaska,27.0,27.0,Percent of adults aged 18 years and older who have obesity,250.0,,Data not reported,"(64.84507995700051, -147.72205903599973)",2,Income,Data not reported
406,2016,AZ,Arizona,32.8,32.8,Percent of adults aged 18 years and older who have obesity,842.0,,"Less than $15,000","(34.865970280000454, -111.76381127699972)",4,Income,"Less than $15,000"
407,2016,AZ,Arizona,36.2,36.2,Percent of adults aged 18 years and older who have obesity,1379.0,,"$15,000 - $24,999","(34.865970280000454, -111.76381127699972)",4,Income,"$15,000 - $24,999"
408,2016,AZ,Arizona,26.5,26.5,Percent of adults aged 18 years and older who have obesity,918.0,,"$25,000 - $34,999","(34.865970280000454, -111.76381127699972)",4,Income,"$25,000 - $34,999"
409,2016,AZ,Arizona,31.2,31.2,Percent of adults aged 18 years and older who have obesity,1355.0,,"$35,000 - $49,999","(34.865970280000454, -111.76381127699972)",4,Income,"$35,000 - $49,999"
410,2016,AZ,Arizona,28.1,28.1,Percent of adults aged 18 years and older who have obesity,1421.0,,"$50,000 - $74,999","(34.865970280000454, -111.76381127699972)",4,Income,"$50,000 - $74,999"
411,2016,AZ,Arizona,25.8,25.8,Percent of adults aged 18 years and older who have obesity,2507.0,,"$75,000 or greater","(34.865970280000454, -111.76381127699972)",4,Income,"$75,000 or greater"
412,2016,AZ,Arizona,25.3,25.3,Percent of adults aged 18 years and older who have obesity,1611.0,,Data not reported,"(34.865970280000454, -111.76381127699972)",4,Income,Data not reported
413,2016,AR,Arkansas,43.8,43.8,Percent of adults aged 18 years and older who have obesity,558.0,,"Less than $15,000","(34.74865012400045, -92.27449074299966)",5,Income,"Less than $15,000"
414,2016,AR,Arkansas,33.5,33.5,Percent of adults aged 18 years and older who have obesity,831.0,,"$15,000 - $24,999","(34.74865012400045, -92.27449074299966)",5,Income,"$15,000 - $24,999"
415,2016,AR,Arkansas,38.1,38.1,Percent of adults aged 18 years and older who have obesity,541.0,,"$25,000 - $34,999","(34.74865012400045, -92.27449074299966)",5,Income,"$25,000 - $34,999"
416,2016,AR,Arkansas,40.3,40.3,Percent of adults aged 18 years and older who have obesity,572.0,,"$35,000 - $49,999","(34.74865012400045, -92.27449074299966)",5,Income,"$35,000 - $49,999"
417,2016,AR,Arkansas,31.1,31.1,Percent of adults aged 18 years and older who have obesity,602.0,,"$50,000 - $74,999","(34.74865012400045, -92.27449074299966)",5,Income,"$50,000 - $74,999"
418,2016,AR,Arkansas,35.4,35.4,Percent of adults aged 18 years and older who have obesity,884.0,,"$75,000 or greater","(34.74865012400045, -92.27449074299966)",5,Income,"$75,000 or greater"
419,2016,AR,Arkansas,29.9,29.9,Percent of adults aged 18 years and older who have obesity,871.0,,Data not reported,"(34.74865012400045, -92.27449074299966)",5,Income,Data not reported
420,2016,CA,California,31.2,31.2,Percent of adults aged 18 years and older who have obesity,1309.0,,"Less than $15,000","(37.63864012300047, -120.99999953799971)",6,Income,"Less than $15,000"
421,2016,CA,California,29.3,29.3,Percent of adults aged 18 years and older who have obesity,1218.0,,"$15,000 - $24,999","(37.63864012300047, -120.99999953799971)",6,Income,"$15,000 - $24,999"
422,2016,CA,California,27.4,27.4,Percent of adults aged 18 years and older who have obesity,839.0,,"$25,000 - $34,999","(37.63864012300047, -120.99999953799971)",6,Income,"$25,000 - $34,999"
423,2016,CA,California,27.3,27.3,Percent of adults aged 18 years and older who have obesity,1040.0,,"$35,000 - $49,999","(37.63864012300047, -120.99999953799971)",6,Income,"$35,000 - $49,999"
424,2016,CA,California,26.8,26.8,Percent of adults aged 18 years and older who have obesity,1142.0,,"$50,000 - $74,999","(37.63864012300047, -120.99999953799971)",6,Income,"$50,000 - $74,999"
425,2016,CA,California,20.0,20.0,Percent of adults aged 18 years and older who have obesity,3595.0,,"$75,000 or greater","(37.63864012300047, -120.99999953799971)",6,Income,"$75,000 or greater"
426,2016,CA,California,23.4,23.4,Percent of adults aged 18 years and older who have obesity,1209.0,,Data not reported,"(37.63864012300047, -120.99999953799971)",6,Income,Data not reported
427,2016,CO,Colorado,24.7,24.7,Percent of adults aged 18 years and older who have obesity,827.0,,"Less than $15,000","(38.843840757000464, -106.13361092099967)",8,Income,"Less than $15,000"
428,2016,CO,Colorado,26.5,26.5,Percent of adults aged 18 years and older who have obesity,1579.0,,"$15,000 - $24,999","(38.843840757000464, -106.13361092099967)",8,Income,"$15,000 - $24,999"
429,2016,CO,Colorado,23.7,23.7,Percent of adults aged 18 years and older who have obesity,1055.0,,"$25,000 - $34,999","(38.843840757000464, -106.13361092099967)",8,Income,"$25,000 - $34,999"
430,2016,CO,Colorado,21.2,21.2,Percent of adults aged 18 years and older who have obesity,1621.0,,"$35,000 - $49,999","(38.843840757000464, -106.13361092099967)",8,Income,"$35,000 - $49,999"
431,2016,CO,Colorado,24.4,24.4,Percent of adults aged 18 years and older who have obesity,1989.0,,"$50,000 - $74,999","(38.843840757000464, -106.13361092099967)",8,Income,"$50,000 - $74,999"
432,2016,CO,Colorado,20.6,20.6,Percent of adults aged 18 years and older who have obesity,4742.0,,"$75,000 or greater","(38.843840757000464, -106.13361092099967)",8,Income,"$75,000 or greater"
433,2016,CO,Colorado,19.4,19.4,Percent of adults aged 18 years and older who have obesity,1824.0,,Data not reported,"(38.843840757000464, -106.13361092099967)",8,Income,Data not reported
434,2016,CT,Connecticut,36.3,36.3,Percent of adults aged 18 years and older who have obesity,535.0,,"Less than $15,000","(41.56266102000046, -72.64984095199964)",9,Income,"Less than $15,000"
435,2016,CT,Connecticut,31.4,31.4,Percent of adults aged 18 years and older who have obesity,1018.0,,"$15,000 - $24,999","(41.56266102000046, -72.64984095199964)",9,Income,"$15,000 - $24,999"
436,2016,CT,Connecticut,26.7,26.7,Percent of adults aged 18 years and older who have obesity,660.0,,"$25,000 - $34,999","(41.56266102000046, -72.64984095199964)",9,Income,"$25,000 - $34,999"
437,2016,CT,Connecticut,27.9,27.9,Percent of adults aged 18 years and older who have obesity,923.0,,"$35,000 - $49,999","(41.56266102000046, -72.64984095199964)",9,Income,"$35,000 - $49,999"
438,2016,CT,Connecticut,31.4,31.4,Percent of adults aged 18 years and older who have obesity,1291.0,,"$50,000 - $74,999","(41.56266102000046, -72.64984095199964)",9,Income,"$50,000 - $74,999"
439,2016,CT,Connecticut,21.5,21.5,Percent of adults aged 18 years and older who have obesity,3953.0,,"$75,000 or greater","(41.56266102000046, -72.64984095199964)",9,Income,"$75,000 or greater"
440,2016,CT,Connecticut,23.4,23.4,Percent of adults aged 18 years and older who have obesity,1580.0,,Data not reported,"(41.56266102000046, -72.64984095199964)",9,Income,Data not reported
