,year,state,state_name,age_pc,Data_Value_Alt,Question,Sample_Size,Total,Age,GeoLocation,LocationID,StratificationCategory1,Stratification1
318,2016,DE,Delaware,34.1,34.1,Percent of adults aged 18 years and older who have obesity,812.0,,55 - 64,"(39.008830667000495, -75.57774116799965)",10,Age (years),55 - 64
319,2016,DE,Delaware,30.4,30.4,Percent of adults aged 18 years and older who have obesity,1281.0,,65 or older,"(39.008830667000495, -75.57774116799965)",10,Age (years),65 or older
320,2016,DC,District of Columbia,11.6,11.6,Percent of adults aged 18 years and older who have obesity,163.0,,18 - 24,"(38.89037138500049, -77.03196112699965)",11,Age (years),18 - 24
321,2016,DC,District of Columbia,27.0,27.0,Percent of adults aged 18 years and older who have obesity,502.0,,35 - 44,"(38.89037138500049, -77.03196112699965)",11,Age (years),35 - 44
322,2016,DC,District of Columbia,27.0,27.0,Percent of adults aged 18 years and older who have obesity,621.0,,45 - 54,"(38.89037138500049, -77.03196112699965)",11,Age (years),45 - 54
323,2016,DC,District of Columbia,31.4,31.4,Percent of adults aged 18 years and older who have obesity,760.0,,55 - 64,"(38.89037138500049, -77.03196112699965)",11,Age (years),55 - 64
324,2016,DC,District of Columbia,24.0,24.0,Percent of adults aged 18 years and older who have obesity,959.0,,65 or older,"(38.89037138500049, -77.03196112699965)",11,Age (years),65 or older
325,2016,FL,Florida,14.9,14.9,Percent of adults aged 18 years and older who have obesity,1661.0,,18 - 24,"(28.932040377000476, -81.92896053899966)",12,Age (years),18 - 24
326,2016,FL,Florida,29.4,29.4,Percent of adults aged 18 years and older who have obesity,3299.0,,35 - 44,"(28.932040377000476, -81.92896053899966)",12,Age (years),35 - 44
327,2016,FL,Florida,31.7,31.7,Percent of adults aged 18 years and older who have obesity,4853.0,,45 - 54,"(28.932040377000476, -81.92896053899966)",12,Age (years),45 - 54
328,2016,FL,Florida,32.6,32.6,Percent of adults aged 18 years and older who have obesity,6706.0,,55 - 64,"(28.932040377000476, -81.92896053899966)",12,Age (years),55 - 64
329,2016,FL,Florida,25.8,25.8,Percent of adults aged 18 years and older who have obesity,13657.0,,65 or older,"(28.932040377000476, -81.92896053899966)",12,Age (years),65 or older
330,2016,GA,Georgia,17.3,17.3,Percent of adults aged 18 years and older who have obesity,286.0,,18 - 24,"(32.83968109300048, -83.62758034599966)",13,Age (years),18 - 24
331,2016,GA,Georgia,35.8,35.8,Percent of adults aged 18 years and older who have obesity,521.0,,35 - 44,"(32.83968109300048, -83.62758034599966)",13,Age (years),35 - 44
332,2016,GA,Georgia,36.7,36.7,Percent of adults aged 18 years and older who have obesity,779.0,,45 - 54,"(32.83968109300048, -83.62758034599966)",13,Age (years),45 - 54
333,2016,GA,Georgia,37.6,37.6,Percent of adults aged 18 years and older who have obesity,972.0,,55 - 64,"(32.83968109300048, -83.62758034599966)",13,Age (years),55 - 64
334,2016,GA,Georgia,31.0,31.0,Percent of adults aged 18 years and older who have obesity,1849.0,,65 or older,"(32.83968109300048, -83.62758034599966)",13,Age (years),65 or older
335,2016,HI,Hawaii,13.9,13.9,Percent of adults aged 18 years and older who have obesity,459.0,,18 - 24,"(21.304850435000446, -157.85774940299973)",15,Age (years),18 - 24
336,2016,HI,Hawaii,29.6,29.6,Percent of adults aged 18 years and older who have obesity,884.0,,35 - 44,"(21.304850435000446, -157.85774940299973)",15,Age (years),35 - 44
337,2016,HI,Hawaii,30.3,30.3,Percent of adults aged 18 years and older who have obesity,1151.0,,45 - 54,"(21.304850435000446, -157.85774940299973)",15,Age (years),45 - 54
338,2016,HI,Hawaii,26.4,26.4,Percent of adults aged 18 years and older who have obesity,1755.0,,55 - 64,"(21.304850435000446, -157.85774940299973)",15,Age (years),55 - 64
339,2016,HI,Hawaii,16.0,16.0,Percent of adults aged 18 years and older who have obesity,2635.0,,65 or older,"(21.304850435000446, -157.85774940299973)",15,Age (years),65 or older
340,2016,ID,Idaho,21.5,21.5,Percent of adults aged 18 years and older who have obesity,237.0,,18 - 24,"(43.682630005000476, -114.3637300419997)",16,Age (years),18 - 24
341,2016,ID,Idaho,25.8,25.8,Percent of adults aged 18 years and older who have obesity,538.0,,35 - 44,"(43.682630005000476, -114.3637300419997)",16,Age (years),35 - 44
342,2016,ID,Idaho,35.1,35.1,Percent of adults aged 18 years and older who have obesity,720.0,,45 - 54,"(43.682630005000476, -114.3637300419997)",16,Age (years),45 - 54
343,2016,ID,Idaho,30.7,30.7,Percent of adults aged 18 years and older who have obesity,1009.0,,55 - 64,"(43.682630005000476, -114.3637300419997)",16,Age (years),55 - 64
344,2016,ID,Idaho,25.2,25.2,Percent of adults aged 18 years and older who have obesity,1932.0,,65 or older,"(43.682630005000476, -114.3637300419997)",16,Age (years),65 or older
345,2016,IL,Illinois,17.3,17.3,Percent of adults aged 18 years and older who have obesity,342.0,,18 - 24,"(40.48501028300046, -88.99771017799969)",17,Age (years),18 - 24
346,2016,IL,Illinois,35.4,35.4,Percent of adults aged 18 years and older who have obesity,565.0,,35 - 44,"(40.48501028300046, -88.99771017799969)",17,Age (years),35 - 44
347,2016,IL,Illinois,38.2,38.2,Percent of adults aged 18 years and older who have obesity,691.0,,45 - 54,"(40.48501028300046, -88.99771017799969)",17,Age (years),45 - 54
348,2016,IL,Illinois,36.9,36.9,Percent of adults aged 18 years and older who have obesity,923.0,,55 - 64,"(40.48501028300046, -88.99771017799969)",17,Age (years),55 - 64
349,2016,IL,Illinois,30.9,30.9,Percent of adults aged 18 years and older who have obesity,1492.0,,65 or older,"(40.48501028300046, -88.99771017799969)",17,Age (years),65 or older
350,2016,IN,Indiana,17.6,17.6,Percent of adults aged 18 years and older who have obesity,425.0,,18 - 24,"(39.766910452000445, -86.14996019399968)",18,Age (years),18 - 24
351,2016,IN,Indiana,35.0,35.0,Percent of adults aged 18 years and older who have obesity,1022.0,,35 - 44,"(39.766910452000445, -86.14996019399968)",18,Age (years),35 - 44
352,2016,IN,Indiana,39.4,39.4,Percent of adults aged 18 years and older who have obesity,1550.0,,45 - 54,"(39.766910452000445, -86.14996019399968)",18,Age (years),45 - 54
353,2016,IN,Indiana,37.5,37.5,Percent of adults aged 18 years and older who have obesity,2366.0,,55 - 64,"(39.766910452000445, -86.14996019399968)",18,Age (years),55 - 64
354,2016,IN,Indiana,30.6,30.6,Percent of adults aged 18 years and older who have obesity,4223.0,,65 or older,"(39.766910452000445, -86.14996019399968)",18,Age (years),65 or older
355,2016,IA,Iowa,18.4,18.4,Percent of adults aged 18 years and older who have obesity,364.0,,18 - 24,"(42.46940091300047, -93.81649055599968)",19,Age (years),18 - 24
356,2016,IA,Iowa,38.7,38.7,Percent of adults aged 18 years and older who have obesity,689.0,,35 - 44,"(42.46940091300047, -93.81649055599968)",19,Age (years),35 - 44
357,2016,IA,Iowa,36.3,36.3,Percent of adults aged 18 years and older who have obesity,964.0,,45 - 54,"(42.46940091300047, -93.81649055599968)",19,Age (years),45 - 54
358,2016,IA,Iowa,37.9,37.9,Percent of adults aged 18 years and older who have obesity,1483.0,,55 - 64,"(42.46940091300047, -93.81649055599968)",19,Age (years),55 - 64
359,2016,IA,Iowa,30.9,30.9,Percent of adults aged 18 years and older who have obesity,2541.0,,65 or older,"(42.46940091300047, -93.81649055599968)",19,Age (years),65 or older
360,2016,KS,Kansas,36.8,36.8,Percent of adults aged 18 years and older who have obesity,2372.0,,55 - 64,"(38.34774030000045, -98.20078122699965)",20,Age (years),55 - 64
361,2016,KS,Kansas,19.8,19.8,Percent of adults aged 18 years and older who have obesity,633.0,,18 - 24,"(38.34774030000045, -98.20078122699965)",20,Age (years),18 - 24
362,2016,KS,Kansas,36.0,36.0,Percent of adults aged 18 years and older who have obesity,1224.0,,35 - 44,"(38.34774030000045, -98.20078122699965)",20,Age (years),35 - 44
363,2016,KS,Kansas,35.9,35.9,Percent of adults aged 18 years and older who have obesity,1683.0,,45 - 54,"(38.34774030000045, -98.20078122699965)",20,Age (years),45 - 54
364,2016,KS,Kansas,28.9,28.9,Percent of adults aged 18 years and older who have obesity,3893.0,,65 or older,"(38.34774030000045, -98.20078122699965)",20,Age (years),65 or older
365,2016,KY,Kentucky,20.3,20.3,Percent of adults aged 18 years and older who have obesity,639.0,,18 - 24,"(37.645970271000465, -84.77497104799966)",21,Age (years),18 - 24
366,2016,KY,Kentucky,40.7,40.7,Percent of adults aged 18 years and older who have obesity,1075.0,,35 - 44,"(37.645970271000465, -84.77497104799966)",21,Age (years),35 - 44
367,2016,KY,Kentucky,39.0,39.0,Percent of adults aged 18 years and older who have obesity,1619.0,,45 - 54,"(37.645970271000465, -84.77497104799966)",21,Age (years),45 - 54
368,2016,KY,Kentucky,37.9,37.9,Percent of adults aged 18 years and older who have obesity,2207.0,,55 - 64,"(37.645970271000465, -84.77497104799966)",21,Age (years),55 - 64
369,2016,KY,Kentucky,31.0,31.0,Percent of adults aged 18 years and older who have obesity,3125.0,,65 or older,"(37.645970271000465, -84.77497104799966)",21,Age (years),65 or older
370,2016,LA,Louisiana,25.9,25.9,Percent of adults aged 18 years and older who have obesity,197.0,,18 - 24,"(31.31266064400046, -92.44568007099969)",22,Age (years),18 - 24
371,2016,LA,Louisiana,45.2,45.2,Percent of adults aged 18 years and older who have obesity,485.0,,35 - 44,"(31.31266064400046, -92.44568007099969)",22,Age (years),35 - 44
372,2016,LA,Louisiana,40.5,40.5,Percent of adults aged 18 years and older who have obesity,713.0,,45 - 54,"(31.31266064400046, -92.44568007099969)",22,Age (years),45 - 54
373,2016,LA,Louisiana,36.6,36.6,Percent of adults aged 18 years and older who have obesity,1112.0,,55 - 64,"(31.31266064400046, -92.44568007099969)",22,Age (years),55 - 64
374,2016,LA,Louisiana,35.3,35.3,Percent of adults aged 18 years and older who have obesity,1951.0,,65 or older,"(31.31266064400046, -92.44568007099969)",22,Age (years),65 or older
375,2016,ME,Maine,20.7,20.7,Percent of adults aged 18 years and older who have obesity,360.0,,18 - 24,"(45.254228894000505, -68.98503133599962)",23,Age (years),18 - 24
376,2016,ME,Maine,30.0,30.0,Percent of adults aged 18 years and older who have obesity,911.0,,35 - 44,"(45.254228894000505, -68.98503133599962)",23,Age (years),35 - 44
377,2016,ME,Maine,37.3,37.3,Percent of adults aged 18 years and older who have obesity,1537.0,,45 - 54,"(45.254228894000505, -68.98503133599962)",23,Age (years),45 - 54
378,2016,ME,Maine,33.0,33.0,Percent of adults aged 18 years and older who have obesity,2310.0,,55 - 64,"(45.254228894000505, -68.98503133599962)",23,Age (years),55 - 64
379,2016,ME,Maine,28.7,28.7,Percent of adults aged 18 years and older who have obesity,3678.0,,65 or older,"(45.254228894000505, -68.98503133599962)",23,Age (years),65 or older
380,2016,MD,Maryland,16.3,16.3,Percent of adults aged 18 years and older who have obesity,666.0,,18 - 24,"(39.29058096400047, -76.60926011099963)",24,Age (years),18 - 24
381,2016,MD,Maryland,31.7,31.7,Percent of adults aged 18 years and older who have obesity,1776.0,,35 - 44,"(39.29058096400047, -76.60926011099963)",24,Age (years),35 - 44
382,2016,MD,Maryland,34.6,34.6,Percent of adults aged 18 years and older who have obesity,2871.0,,45 - 54,"(39.29058096400047, -76.60926011099963)",24,Age (years),45 - 54
383,2016,MD,Maryland,35.5,35.5,Percent of adults aged 18 years and older who have obesity,3867.0,,55 - 64,"(39.29058096400047, -76.60926011099963)",24,Age (years),55 - 64
384,2016,MD,Maryland,29.2,29.2,Percent of adults aged 18 years and older who have obesity,6221.0,,65 or older,"(39.29058096400047, -76.60926011099963)",24,Age (years),65 or older
385,2016,MA,Massachusetts,14.5,14.5,Percent of adults aged 18 years and older who have obesity,499.0,,18 - 24,"(42.27687047000046, -72.08269067499964)",25,Age (years),18 - 24
386,2016,MA,Massachusetts,24.4,24.4,Percent of adults aged 18 years and older who have obesity,852.0,,35 - 44,"(42.27687047000046, -72.08269067499964)",25,Age (years),35 - 44
387,2016,MA,Massachusetts,26.9,26.9,Percent of adults aged 18 years and older who have obesity,1244.0,,45 - 54,"(42.27687047000046, -72.08269067499964)",25,Age (years),45 - 54
388,2016,MA,Massachusetts,28.6,28.6,Percent of adults aged 18 years and older who have obesity,1636.0,,55 - 64,"(42.27687047000046, -72.08269067499964)",25,Age (years),55 - 64
389,2016,MA,Massachusetts,25.1,25.1,Percent of adults aged 18 years and older who have obesity,2408.0,,65 or older,"(42.27687047000046, -72.08269067499964)",25,Age (years),65 or older
390,2016,MI,Michigan,21.7,21.7,Percent of adults aged 18 years and older who have obesity,783.0,,18 - 24,"(44.6613195430005, -84.71439026999968)",26,Age (years),18 - 24
391,2016,MI,Michigan,38.0,38.0,Percent of adults aged 18 years and older who have obesity,1260.0,,35 - 44,"(44.6613195430005, -84.71439026999968)",26,Age (years),35 - 44
392,2016,MI,Michigan,36.6,36.6,Percent of adults aged 18 years and older who have obesity,1812.0,,45 - 54,"(44.6613195430005, -84.71439026999968)",26,Age (years),45 - 54
393,2016,MI,Michigan,34.9,34.9,Percent of adults aged 18 years and older who have obesity,2445.0,,55 - 64,"(44.6613195430005, -84.71439026999968)",26,Age (years),55 - 64
394,2016,MI,Michigan,32.2,32.2,Percent of adults aged 18 years and older who have obesity,3711.0,,65 or older,"(44.6613195430005, -84.71439026999968)",26,Age (years),65 or older
395,2016,MN,Minnesota,16.1,16.1,Percent of adults aged 18 years and older who have obesity,1056.0,,18 - 24,"(46.35564873600049, -94.79420050299967)",27,Age (years),18 - 24
396,2016,MN,Minnesota,28.4,28.4,Percent of adults aged 18 years and older who have obesity,2021.0,,35 - 44,"(46.35564873600049, -94.79420050299967)",27,Age (years),35 - 44
397,2016,MN,Minnesota,32.6,32.6,Percent of adults aged 18 years and older who have obesity,2579.0,,45 - 54,"(46.35564873600049, -94.79420050299967)",27,Age (years),45 - 54
398,2016,MN,Minnesota,32.7,32.7,Percent of adults aged 18 years and older who have obesity,3375.0,,55 - 64,"(46.35564873600049, -94.79420050299967)",27,Age (years),55 - 64
399,2016,MN,Minnesota,28.6,28.6,Percent of adults aged 18 years and older who have obesity,4580.0,,65 or older,"(46.35564873600049, -94.79420050299967)",27,Age (years),65 or older
400,2016,MS,Mississippi,19.9,19.9,Percent of adults aged 18 years and older who have obesity,240.0,,18 - 24,"(32.745510099000455, -89.53803082499968)",28,Age (years),18 - 24
401,2016,MS,Mississippi,47.5,47.5,Percent of adults aged 18 years and older who have obesity,583.0,,35 - 44,"(32.745510099000455, -89.53803082499968)",28,Age (years),35 - 44
402,2016,MS,Mississippi,45.5,45.5,Percent of adults aged 18 years and older who have obesity,759.0,,45 - 54,"(32.745510099000455, -89.53803082499968)",28,Age (years),45 - 54
403,2016,MS,Mississippi,39.8,39.8,Percent of adults aged 18 years and older who have obesity,1068.0,,55 - 64,"(32.745510099000455, -89.53803082499968)",28,Age (years),55 - 64
404,2016,MS,Mississippi,31.0,31.0,Percent of adults aged 18 years and older who have obesity,1658.0,,65 or older,"(32.745510099000455, -89.53803082499968)",28,Age (years),65 or older
405,2016,MO,Missouri,17.7,17.7,Percent of adults aged 18 years and older who have obesity,367.0,,18 - 24,"(38.635790776000476, -92.56630005299968)",29,Age (years),18 - 24
406,2016,MO,Missouri,35.4,35.4,Percent of adults aged 18 years and older who have obesity,641.0,,35 - 44,"(38.635790776000476, -92.56630005299968)",29,Age (years),35 - 44
407,2016,MO,Missouri,36.3,36.3,Percent of adults aged 18 years and older who have obesity,960.0,,45 - 54,"(38.635790776000476, -92.56630005299968)",29,Age (years),45 - 54
408,2016,MO,Missouri,40.5,40.5,Percent of adults aged 18 years and older who have obesity,1377.0,,55 - 64,"(38.635790776000476, -92.56630005299968)",29,Age (years),55 - 64
409,2016,MO,Missouri,30.1,30.1,Percent of adults aged 18 years and older who have obesity,2707.0,,65 or older,"(38.635790776000476, -92.56630005299968)",29,Age (years),65 or older
410,2016,MT,Montana,15.4,15.4,Percent of adults aged 18 years and older who have obesity,262.0,,18 - 24,"(47.06652897200047, -109.42442064499971)",30,Age (years),18 - 24
411,2016,MT,Montana,26.9,26.9,Percent of adults aged 18 years and older who have obesity,604.0,,35 - 44,"(47.06652897200047, -109.42442064499971)",30,Age (years),35 - 44
412,2016,MT,Montana,31.8,31.8,Percent of adults aged 18 years and older who have obesity,699.0,,45 - 54,"(47.06652897200047, -109.42442064499971)",30,Age (years),45 - 54
413,2016,MT,Montana,29.1,29.1,Percent of adults aged 18 years and older who have obesity,1270.0,,55 - 64,"(47.06652897200047, -109.42442064499971)",30,Age (years),55 - 64
414,2016,MT,Montana,24.3,24.3,Percent of adults aged 18 years and older who have obesity,2148.0,,65 or older,"(47.06652897200047, -109.42442064499971)",30,Age (years),65 or older
415,2016,NE,Nebraska,17.2,17.2,Percent of adults aged 18 years and older who have obesity,847.0,,18 - 24,"(41.6410409880005, -99.36572062299967)",31,Age (years),18 - 24
416,2016,NE,Nebraska,34.6,34.6,Percent of adults aged 18 years and older who have obesity,1650.0,,35 - 44,"(41.6410409880005, -99.36572062299967)",31,Age (years),35 - 44
417,2016,NE,Nebraska,39.7,39.7,Percent of adults aged 18 years and older who have obesity,2081.0,,45 - 54,"(41.6410409880005, -99.36572062299967)",31,Age (years),45 - 54
418,2016,NE,Nebraska,37.6,37.6,Percent of adults aged 18 years and older who have obesity,3010.0,,55 - 64,"(41.6410409880005, -99.36572062299967)",31,Age (years),55 - 64
419,2016,NE,Nebraska,29.9,29.9,Percent of adults aged 18 years and older who have obesity,5037.0,,65 or older,"(41.6410409880005, -99.36572062299967)",31,Age (years),65 or older
420,2016,NV,Nevada,16.9,16.9,Percent of adults aged 18 years and older who have obesity,266.0,,18 - 24,"(39.493240390000494, -117.07184056399967)",32,Age (years),18 - 24
421,2016,NV,Nevada,24.8,24.8,Percent of adults aged 18 years and older who have obesity,483.0,,35 - 44,"(39.493240390000494, -117.07184056399967)",32,Age (years),35 - 44
422,2016,NV,Nevada,30.7,30.7,Percent of adults aged 18 years and older who have obesity,630.0,,45 - 54,"(39.493240390000494, -117.07184056399967)",32,Age (years),45 - 54
423,2016,NV,Nevada,29.3,29.3,Percent of adults aged 18 years and older who have obesity,810.0,,55 - 64,"(39.493240390000494, -117.07184056399967)",32,Age (years),55 - 64
424,2016,NV,Nevada,25.7,25.7,Percent of adults aged 18 years and older who have obesity,1355.0,,65 or older,"(39.493240390000494, -117.07184056399967)",32,Age (years),65 or older
425,2016,NH,New Hampshire,13.7,13.7,Percent of adults aged 18 years and older who have obesity,228.0,,18 - 24,"(43.65595011300047, -71.50036091999965)",33,Age (years),18 - 24
426,2016,NH,New Hampshire,26.1,26.1,Percent of adults aged 18 years and older who have obesity,539.0,,35 - 44,"(43.65595011300047, -71.50036091999965)",33,Age (years),35 - 44
427,2016,NH,New Hampshire,30.8,30.8,Percent of adults aged 18 years and older who have obesity,1038.0,,45 - 54,"(43.65595011300047, -71.50036091999965)",33,Age (years),45 - 54
428,2016,NH,New Hampshire,29.1,29.1,Percent of adults aged 18 years and older who have obesity,1404.0,,55 - 64,"(43.65595011300047, -71.50036091999965)",33,Age (years),55 - 64
429,2016,NH,New Hampshire,26.5,26.5,Percent of adults aged 18 years and older who have obesity,2268.0,,65 or older,"(43.65595011300047, -71.50036091999965)",33,Age (years),65 or older
430,2016,NJ,New Jersey,14.2,14.2,Percent of adults aged 18 years and older who have obesity,333.0,,18 - 24,"(40.13057004800049, -74.27369128799967)",34,Age (years),18 - 24
431,2016,NJ,New Jersey,26.1,26.1,Percent of adults aged 18 years and older who have obesity,791.0,,35 - 44,"(40.13057004800049, -74.27369128799967)",34,Age (years),35 - 44
432,2016,NJ,New Jersey,32.0,32.0,Percent of adults aged 18 years and older who have obesity,1174.0,,45 - 54,"(40.13057004800049, -74.27369128799967)",34,Age (years),45 - 54
433,2016,NJ,New Jersey,33.9,33.9,Percent of adults aged 18 years and older who have obesity,1614.0,,55 - 64,"(40.13057004800049, -74.27369128799967)",34,Age (years),55 - 64
434,2016,NJ,New Jersey,28.0,28.0,Percent of adults aged 18 years and older who have obesity,2278.0,,65 or older,"(40.13057004800049, -74.27369128799967)",34,Age (years),65 or older
435,2016,NM,New Mexico,17.6,17.6,Percent of adults aged 18 years and older who have obesity,238.0,,18 - 24,"(34.52088095200048, -106.24058098499967)",35,Age (years),18 - 24
436,2016,NM,New Mexico,33.6,33.6,Percent of adults aged 18 years and older who have obesity,622.0,,35 - 44,"(34.52088095200048, -106.24058098499967)",35,Age (years),35 - 44
437,2016,NM,New Mexico,33.0,33.0,Percent of adults aged 18 years and older who have obesity,852.0,,45 - 54,"(34.52088095200048, -106.24058098499967)",35,Age (years),45 - 54
438,2016,NM,New Mexico,29.8,29.8,Percent of adults aged 18 years and older who have obesity,1301.0,,55 - 64,"(34.52088095200048, -106.24058098499967)",35,Age (years),55 - 64
439,2016,NM,New Mexico,24.0,24.0,Percent of adults aged 18 years and older who have obesity,2001.0,,65 or older,"(34.52088095200048, -106.24058098499967)",35,Age (years),65 or older
440,2016,NY,New York,12.7,12.7,Percent of adults aged 18 years and older who have obesity,1659.0,,18 - 24,"(42.82700103200045, -75.54397042699964)",36,Age (years),18 - 24
441,2016,NY,New York,27.7,27.7,Percent of adults aged 18 years and older who have obesity,3377.0,,35 - 44,"(42.82700103200045, -75.54397042699964)",36,Age (years),35 - 44
442,2016,NY,New York,31.6,31.6,Percent of adults aged 18 years and older who have obesity,5183.0,,45 - 54,"(42.82700103200045, -75.54397042699964)",36,Age (years),45 - 54
443,2016,NY,New York,31.1,31.1,Percent of adults aged 18 years and older who have obesity,7175.0,,55 - 64,"(42.82700103200045, -75.54397042699964)",36,Age (years),55 - 64
444,2016,NY,New York,24.6,24.6,Percent of adults aged 18 years and older who have obesity,10612.0,,65 or older,"(42.82700103200045, -75.54397042699964)",36,Age (years),65 or older
445,2016,NC,North Carolina,17.7,17.7,Percent of adults aged 18 years and older who have obesity,418.0,,18 - 24,"(35.466220975000454, -79.15925046299964)",37,Age (years),18 - 24
446,2016,NC,North Carolina,36.4,36.4,Percent of adults aged 18 years and older who have obesity,821.0,,35 - 44,"(35.466220975000454, -79.15925046299964)",37,Age (years),35 - 44
447,2016,NC,North Carolina,39.9,39.9,Percent of adults aged 18 years and older who have obesity,984.0,,45 - 54,"(35.466220975000454, -79.15925046299964)",37,Age (years),45 - 54
448,2016,NC,North Carolina,34.6,34.6,Percent of adults aged 18 years and older who have obesity,1188.0,,55 - 64,"(35.466220975000454, -79.15925046299964)",37,Age (years),55 - 64
449,2016,NC,North Carolina,28.6,28.6,Percent of adults aged 18 years and older who have obesity,1793.0,,65 or older,"(35.466220975000454, -79.15925046299964)",37,Age (years),65 or older
450,2016,ND,North Dakota,17.7,17.7,Percent of adults aged 18 years and older who have obesity,250.0,,18 - 24,"(47.47531977900047, -100.11842104899966)",38,Age (years),18 - 24
451,2016,ND,North Dakota,35.5,35.5,Percent of adults aged 18 years and older who have obesity,549.0,,35 - 44,"(47.47531977900047, -100.11842104899966)",38,Age (years),35 - 44
452,2016,ND,North Dakota,38.3,38.3,Percent of adults aged 18 years and older who have obesity,758.0,,45 - 54,"(47.47531977900047, -100.11842104899966)",38,Age (years),45 - 54
453,2016,ND,North Dakota,36.0,36.0,Percent of adults aged 18 years and older who have obesity,1271.0,,55 - 64,"(47.47531977900047, -100.11842104899966)",38,Age (years),55 - 64
454,2016,ND,North Dakota,32.1,32.1,Percent of adults aged 18 years and older who have obesity,1971.0,,65 or older,"(47.47531977900047, -100.11842104899966)",38,Age (years),65 or older
455,2016,OH,Ohio,16.6,16.6,Percent of adults aged 18 years and older who have obesity,510.0,,18 - 24,"(40.06021014100048, -82.40426005599966)",39,Age (years),18 - 24
456,2016,OH,Ohio,34.6,34.6,Percent of adults aged 18 years and older who have obesity,1173.0,,35 - 44,"(40.06021014100048, -82.40426005599966)",39,Age (years),35 - 44
457,2016,OH,Ohio,37.5,37.5,Percent of adults aged 18 years and older who have obesity,1730.0,,45 - 54,"(40.06021014100048, -82.40426005599966)",39,Age (years),45 - 54
458,2016,OH,Ohio,37.2,37.2,Percent of adults aged 18 years and older who have obesity,2673.0,,55 - 64,"(40.06021014100048, -82.40426005599966)",39,Age (years),55 - 64
459,2016,OH,Ohio,29.7,29.7,Percent of adults aged 18 years and older who have obesity,4425.0,,65 or older,"(40.06021014100048, -82.40426005599966)",39,Age (years),65 or older
460,2016,OK,Oklahoma,22.9,22.9,Percent of adults aged 18 years and older who have obesity,274.0,,18 - 24,"(35.47203135600046, -97.52107021399968)",40,Age (years),18 - 24
461,2016,OK,Oklahoma,40.2,40.2,Percent of adults aged 18 years and older who have obesity,672.0,,35 - 44,"(35.47203135600046, -97.52107021399968)",40,Age (years),35 - 44
462,2016,OK,Oklahoma,36.3,36.3,Percent of adults aged 18 years and older who have obesity,913.0,,45 - 54,"(35.47203135600046, -97.52107021399968)",40,Age (years),45 - 54
463,2016,OK,Oklahoma,36.3,36.3,Percent of adults aged 18 years and older who have obesity,1360.0,,55 - 64,"(35.47203135600046, -97.52107021399968)",40,Age (years),55 - 64
464,2016,OK,Oklahoma,30.5,30.5,Percent of adults aged 18 years and older who have obesity,2615.0,,65 or older,"(35.47203135600046, -97.52107021399968)",40,Age (years),65 or older
465,2016,OR,Oregon,17.4,17.4,Percent of adults aged 18 years and older who have obesity,343.0,,18 - 24,"(44.56744942400047, -120.15503132599969)",41,Age (years),18 - 24
466,2016,OR,Oregon,32.2,32.2,Percent of adults aged 18 years and older who have obesity,656.0,,35 - 44,"(44.56744942400047, -120.15503132599969)",41,Age (years),35 - 44
467,2016,OR,Oregon,35.4,35.4,Percent of adults aged 18 years and older who have obesity,795.0,,45 - 54,"(44.56744942400047, -120.15503132599969)",41,Age (years),45 - 54
468,2016,OR,Oregon,30.9,30.9,Percent of adults aged 18 years and older who have obesity,980.0,,55 - 64,"(44.56744942400047, -120.15503132599969)",41,Age (years),55 - 64
469,2016,OR,Oregon,27.7,27.7,Percent of adults aged 18 years and older who have obesity,1626.0,,65 or older,"(44.56744942400047, -120.15503132599969)",41,Age (years),65 or older
470,2016,PA,Pennsylvania,15.9,15.9,Percent of adults aged 18 years and older who have obesity,525.0,,18 - 24,"(40.79373015200048, -77.86070029399963)",42,Age (years),18 - 24
471,2016,PA,Pennsylvania,32.9,32.9,Percent of adults aged 18 years and older who have obesity,780.0,,35 - 44,"(40.79373015200048, -77.86070029399963)",42,Age (years),35 - 44
472,2016,PA,Pennsylvania,36.7,36.7,Percent of adults aged 18 years and older who have obesity,1092.0,,45 - 54,"(40.79373015200048, -77.86070029399963)",42,Age (years),45 - 54
473,2016,PA,Pennsylvania,34.2,34.2,Percent of adults aged 18 years and older who have obesity,1402.0,,55 - 64,"(40.79373015200048, -77.86070029399963)",42,Age (years),55 - 64
474,2016,PA,Pennsylvania,30.5,30.5,Percent of adults aged 18 years and older who have obesity,1778.0,,65 or older,"(40.79373015200048, -77.86070029399963)",42,Age (years),65 or older
475,2016,RI,Rhode Island,13.1,13.1,Percent of adults aged 18 years and older who have obesity,218.0,,18 - 24,"(41.70828019300046, -71.52247031399963)",44,Age (years),18 - 24
476,2016,RI,Rhode Island,27.1,27.1,Percent of adults aged 18 years and older who have obesity,528.0,,35 - 44,"(41.70828019300046, -71.52247031399963)",44,Age (years),35 - 44
477,2016,RI,Rhode Island,32.4,32.4,Percent of adults aged 18 years and older who have obesity,879.0,,45 - 54,"(41.70828019300046, -71.52247031399963)",44,Age (years),45 - 54
478,2016,RI,Rhode Island,33.7,33.7,Percent of adults aged 18 years and older who have obesity,1239.0,,55 - 64,"(41.70828019300046, -71.52247031399963)",44,Age (years),55 - 64
479,2016,RI,Rhode Island,25.2,25.2,Percent of adults aged 18 years and older who have obesity,1690.0,,65 or older,"(41.70828019300046, -71.52247031399963)",44,Age (years),65 or older
