,Address,City,Latitude,Longitude,State,Restaurant
361,869 Pole Line Rd,Twin Falls,42.59206,-114.45867,ID,McDonald's
362,1733 Addison Ave E,Twin Falls,42.56322,-114.45228999999999,ID,Pizza Hut
363,305 Blue Lakes Blvd N,Twin Falls,42.56708,-114.46094,ID,McDonald's
364,200 1st St W,Independence,42.468862,-91.895944,IA,Burger King
365,1811 1st St W,Independence,42.46783,-91.91736,IA,McDonald's
366,215 Wb McLean Dr,Swansboro,34.69101,-77.06811,NC,Quiznos Sub
367,1243 Parkway Drive,Blackfoot,43.196641,-112.35846000000001,ID,Arby's
368,1205 Parkway Dr,Blackfoot,43.19695,-112.35766000000001,ID,Burger King
369,1115 New Pointe Blvd,Leland,34.2126,-78.0233,NC,Arby's
370,700 N Webster St,Taylorville,39.556459999999994,-89.29686,IL,Wendy's
371,610 N Webster St,Taylorville,39.555018,-89.297434,IL,Taco Bell
372,510 N Webster St,Taylorville,39.5542,-89.29700000000001,IL,KFC
373,805 S Kalamazoo St,Paw Paw,42.211187,-85.890822,MI,Arby's
374,2707 Trademark Rd,Wilmington,34.264065,-77.852936,NC,Burger King
375,805 S College Rd,Wilmington,34.220909999999996,-77.88306,NC,Burger King
376,2050 N State Road 50,Bourbonnais,41.188,-87.8501,IL,McDonald's
377,418 Roland Ave,Holly Ridge,34.427555,-77.546369,NC,Hardee's
378,220 Lake Park Blvd,Carolina Beach,34.0313,-77.89517,NC,McDonald's
379,109 Village Road,Leland,34.233062,-77.996404,NC,Bojangles' Famous Chicken 'n Biscuits
380,104 Village Rd NE,Leland,34.2339,-77.99600000000001,NC,KFC
381,901 North Grand,Springfield,39.8167,-89.6428,IL,McDonald's
382,107 Ariel Circle,Osceola,41.025382,-93.79683399999999,IA,Taco Bell
383,910 Cedar St,Tipton,41.77486,-91.12799,IA,Subway
384,601 Cedar St,Tipton,41.769334,-91.128399,IA,Hardee's
385,2883 S Carolina 160,Fort Mill,35.0603,-80.9922,SC,McDonald's
386,510 Rigby Lake Dr,Rigby,43.6813,-111.9088,ID,Wendy's
387,2740 South Hitt Road,Idaho Falls,43.472946,-111.985083,ID,Taco Bell
388,424 S Woodruff Ave,Idaho Falls,43.493990000000004,-111.99958000000001,ID,Jack In The Box
389,123 S 4th Ave,Pocatello,42.865320000000004,-112.44441,ID,Jack In The Box
390,625 S 5th Ave,Pocatello,42.86235,-112.43916999999999,ID,Jimmy John's
391,1544 Pocatello Creek Rd,Pocatello,42.89864,-112.43338,ID,Subway
392,791 Yellowstone Ave,Pocatello,42.88932,-112.45208000000001,ID,Arby's
393,929 Yellowstone Ave,Pocatello,42.891976,-112.451452,ID,Wendy's
394,1735 E Vienna St,Anna,37.462934999999995,-89.22776999999999,IL,Burger King
395,140 E Vienna St,Anna,37.459786,-89.245351,IL,Hardee's
396,1195 E Vienna Street,Anna,37.462324,-89.23026999999999,IL,Taco Bell
397,568 N 2nd E,Rexburg,43.835842,-111.77808,ID,KFC
398,545 N 2nd E,Rexburg,43.83563,-111.77808,ID,Wendy's
399,461 N 2nd E,Rexburg,43.835073,-111.778081,ID,Jack In The Box
400,175 Valley River Dr,Rexburg,43.833690000000004,-111.77853,ID,McDonald's
401,346 N 2nd E,Rexburg,43.83341,-111.77793999999999,ID,Dairy Queen
402,478 N 2nd E,Rexburg,43.83616,-111.77758,ID,Arby's
403,210 N 1st Ave,Canton,40.55842,-90.03364,IL,Burger King
404,638 N Main St,Canton,40.563491,-90.035021,IL,Hardee's
405,810 E Broadway,Centralia,38.526379999999996,-89.12477,IL,McDonald's
406,600 S Newport Rd,Pontiac,40.87296,-88.66152,IL,Burger King
407,1600 W Reynolds St,Pontiac,40.87297,-88.65759,IL,Taco Bell
408,1396 E Main St,Carbondale,37.73535,-89.18663000000001,IL,McDonald's
409,4601 Broadway St,Mount Vernon,38.313427000000004,-88.945891,IL,Burger King
410,1700 S 10th St,Mount Vernon,38.30087,-88.90299999999999,IL,Burger King
411,3120 James Sanders Blvd,Paducah,37.079122999999996,-88.683966,KY,Taco Bell
412,1440 Columbus St,Ottawa,41.354618,-88.8412,IL,Wendy's
413,5139 Hinkleville Rd,Paducah,37.07607,-88.68939,KY,Wendy's
414,885 E Il Route 38,Rochelle,41.93507,-89.03496,IL,Wendy's
415,328 E Morton Ave,Jacksonville,39.723221,-90.225307,IL,Jimmy John's
416,905 W Morton Ave,Jacksonville,39.72263,-90.24358000000001,IL,Burger King
417,1690 E Jackson St Ste F,Macomb,40.45991,-90.64454,IL,Arby's
418,109 S Gilbert St,Danville,40.119324,-87.636202,IL,McDonald's
419,15 W Fairchild St,Danville,40.138555,-87.630379,IL,Hardee's
420,306 S Gilbert St,Danville,40.116181,-87.636225,IL,Long John Silver's
421,2565 Hart St,Vincennes,38.65964,-87.50887,IN,Arby's
422,639 N 13th St,Decatur,40.834573999999996,-84.937724,IN,Taco Bell
423,1312 S 13th St,Decatur,40.81476,-84.938277,IN,Arby's
424,946 W Washington St,Pittsfield,39.606653,-90.82158000000001,IL,Hardee's
425,705 W 7th St,Auburn,41.366782,-85.065641,IN,Penguin Point
426,450 W North St,Kendallville,41.452697,-85.273445,IN,Arby's
427,120 W North St,Kendallville,41.452288,-85.26780600000001,IN,Wendy's
428,618 Fairview Blvd,Kendallville,41.45062,-85.24563,IN,Burger King
429,211 W North St,Kendallville,41.452289,-85.268745,IN,McDonald's
430,241 W US Highway 6,Ligonier,41.412,-85.5717,IN,KFC
431,337 W Plaza Dr,Columbia City,41.169649,-85.493215,IN,Taco Bell
432,9 Corvette Dr,Litchfield,39.17805,-89.67558000000001,IL,KFC
433,1502 W McClain Ave,Scottsburg,38.6854,-85.7915,IN,Wendy's
434,1205 W Weir St,Litchfield,39.178908,-89.667812,IL,Wendy's
435,2 Ohren Dr,Litchfield,39.17838,-89.66894,IL,McDonald's
436,1201 W Weir St,Litchfield,39.179074,-89.66839,IL,Taco Bell
437,1 Corvette Dr,Litchfield,39.175855,-89.675151,IL,Jack In The Box
438,2 Corvette Dr,Litchfield,39.175909999999995,-89.675037,IL,Burger King
439,105 E Trefz Dr,Marshall,39.41753,-87.69207,IL,Burger King
440,1069 Sagamore Pkwy W,West Lafayette,40.45299,-86.92139,IN,Burger King
441,3416 16th St,Bedford,38.860945,-86.517296,IN,Wendy's
442,3216 29th St,Bedford,38.84594,-86.51478,IN,Arby's
443,1804 N Wayne St,Angola,41.65625,-84.99869,IN,Burger King
444,2601 16th St 270,Bedford,38.86139,-86.50716,IN,Burger King
445,613 Sagamore Pkwy W,West Lafayette,40.45282,-86.91764,IN,McDonald's
446,124 E State St,West Lafayette,40.422445,-86.90519599999999,IN,McDonald's
447,409 N 13th St,Decatur,40.832525,-84.937673,IN,Wendy's
448,410 N 13th St,Decatur,40.832543,-84.937674,IN,McDonald's
449,334 N 13th St,Decatur,40.831361,-84.93764200000001,IN,Burger King
450,1120 W 7th St,Auburn,41.366735,-85.069754,IN,Wendy's
451,111 Touring Dr,Auburn,41.366170000000004,-85.078917,IN,Arby's
452,1126 W 7th St,Auburn,41.367208000000005,-85.07851,IN,Taco Bell
453,1105 W 7th St,Auburn,41.366170000000004,-85.07562,IN,Burger King
454,1801 N Broadway St,Greensburg,39.35524,-85.48443,IN,Wendy's
455,1918 N Lincoln St,Greensburg,39.35504,-85.4791,IN,Arby's
456,1903 N Lincoln St,Greensburg,39.354294,-85.479835,IN,McDonald's
457,1005 N Baldwin Ave,Marion,40.56957,-85.6764,IN,Arby's
458,1915 N Lincoln St,Greensburg,39.35539,-85.48033000000001,IN,Taco Bell
459,2015 N State Road 3 Byp,Greensburg,39.356390000000005,-85.48142,IN,Burger King
460,223 E Mcgalliard Rd,Muncie,40.219001,-85.38525200000001,IN,Wendy's
461,1725 W Mcgalliard Rd,Muncie,40.21857,-85.40705,IN,Taco Bell
462,3301 N Chadam Ln,Muncie,40.21853,-85.430862,IN,McDonald's
463,601 S Tillotson Ave,Muncie,40.189240000000005,-85.4195,IN,KFC
464,511 W McGalliard Rd,Muncie,40.2184,-85.39187,IN,Chick-Fil-A
465,3413 S Main St,Elkhart,41.649018,-85.93835,IN,Burger King
466,416 N Michigan St,South Bend,41.680690000000006,-86.250378,IN,McDonald's
467,652 Spruce St,Dowagiac,41.984592,-86.12269,MI,McDonald's
468,1595 S Memorial Dr,New Castle,39.9171,-85.384,IN,KFC
469,9229 W County Road 650 S,Knightstown,39.842310999999995,-85.558075,IN,Burger King
470,1400 North Market Street,Sparta,38.140063,-89.702961,IL,Taco Bell
471,1515 E National Hwy,Washington,38.65292,-87.1564,IN,Taco Bell
472,210 E National Hwy,Washington,38.652427,-87.173223,IN,Wendy's
473,1447 E National Hwy,Washington,38.6525,-87.15899999999999,IN,KFC
474,129 S Memorial Dr,New Castle,39.9293,-85.3822,IN,Hardee's
475,1906 N Walnut St,Hartford City,40.46702,-85.36995999999999,IN,KFC
476,1903 N Walnut St,Hartford City,40.474987,-85.370014,IN,McDonald's
477,2003 N Walnut St,Hartford City,40.46784,-85.37071,IN,Burger King
478,450 S US Highway 231,Jasper,38.39,-86.94046,IN,McDonald's
479,762 W 2nd St,Jasper,38.388536,-86.94134,IN,Hardee's
480,4130 N Newton St,Jasper,38.429209,-86.937962,IN,McDonald's
481,3592 Newton St,Jasper,38.422059999999995,-86.93746,IN,Taco Bell
482,3739 Newton St,Jasper,38.4243,-86.9384,IN,Arby's
483,3565 Newton St,Jasper,38.421469,-86.93795899999999,IN,Wendy's
484,1209 N Main St,Huntingburg,38.30632,-86.955407,IN,Wendy's
485,1328 South Heaton,Knox,41.285035,-86.621124,IN,Taco Bell
486,806 S Heaton St,Knox,41.289970000000004,-86.620692,IN,Burger King
487,1411 S Heaton St,Knox,41.283913,-86.62065600000001,IN,McDonald's
488,515 E Alto Rd,Kokomo,40.440727,-86.125661,IN,McDonald's
489,103 Frontage Rd,Huntington,40.899198999999996,-85.510062,IN,Wendy's
490,2702 Guilford St,Huntington,40.89996,-85.50649,IN,Arby's
491,2810 N Jefferson St,Huntington,40.89861,-85.512132,IN,Taco Bell
492,2840 N Jefferson St,Huntington,40.8993,-85.5128,IN,KFC
493,1726 National Rd W,Richmond,39.82504,-84.92668,IN,Subway
494,1725 E Main St,Richmond,39.829752,-84.878772,IN,McDonald's
495,400 Commerce Rd,Richmond,39.832972,-84.82383100000001,IN,McDonald's
496,744 Clifty Dr,Madison,38.77471,-85.402911,IN,McDonald's
497,102 Franks Dr,Madison,38.775923,-85.386949,IN,Taco Bell
498,401 Clifty Dr,Madison,38.774440000000006,-85.39452,IN,KFC
499,1221 Clifty Dr,Madison,38.771439,-85.414048,IN,Arby's
500,2111 Lafayette Ave,Terre Haute,39.507388,-87.386481,IN,McDonald's
501,1250 N National Rd,Columbus,39.21091,-85.87885,IN,Chick-Fil-A
502,2102 Franklin St,Michigan City,41.70429,-86.894904,IN,Rally's Hamburgers
503,2404 E Michigan Blvd,Michigan City,41.708991,-86.870692,IN,McDonald's
504,4359 Franklin St,Michigan City,41.67418,-86.89441,IN,KFC
505,701 Veterans Ave,Vandalia,38.977759999999996,-89.09886,IL,Burger King
506,821 Veterans Ave,Vandalia,38.9773,-89.1008,IL,Wendy's
507,2737 Veterans Ave,Vandalia,38.969,-89.1294,IL,KFC
508,820 Veterans Ave,Vandalia,38.97671,-89.10115,IL,McDonald's
509,2080 North State Road 3,North Vernon,39.015661,-85.639238,IN,Arby's
510,2750 Frederica St,Owensboro,37.748940000000005,-87.11394,KY,McDonald's
511,4614 Frederica St,Owensboro,37.725335,-87.124052,KY,Arby's
512,16 E Germantown Pike,Norristown,40.14046,-75.31142,PA,Arby's
513,4263 Keaton Crossing Blvd,O Fallon,38.750336,-90.739075,MO,Subway
514,119 Ofallon Commons Dr,O Fallon,38.760892,-90.700771,MO,Subway
515,9701 Veterans Memorial Pkwy,O Fallon,38.800779999999996,-90.73469,MO,Wendy's
516,110 Long Rd,Chesterfield,38.66727,-90.61713,MO,McDonald's
517,173 Long Rd Ste 106,Chesterfield,38.662279999999996,-90.61835,MO,Goodcents Deli Fresh Subs
518,2760 Muegge Rd,Saint Charles,38.789722,-90.56517,MO,Wendy's
519,6251 Mid Rivers Mall Dr,Saint Charles,38.73953,-90.63443000000001,MO,McDonald's
520,6325 Ronald Reagan Dr,Lake Saint Louis,38.76755,-90.78449,MO,SONIC Drive-In
521,605 E Byron Nelson Blvd,Roanoke,33.002340999999994,-97.220698,TX,Whataburger
522,2649 7th Ave E,Saint Paul,45.015375,-92.987484,MN,Subway
523,1195 Greenmor Dr,Bessemer,33.336959,-86.92215300000001,AL,McDonald's
524,300 Elm St,Farmington,44.640165,-93.145004,MN,Subway
525,302 E Main St,Waynesboro,39.754377000000005,-77.575475,PA,McDonald's
526,111 Merchant St,Winchester,39.219770000000004,-78.13362,VA,McDonald's
527,333 E King St,Shippensburg,40.054057,-77.513818,PA,McDonald's
528,2212 Highway K,O Fallon,38.77769,-90.69922,MO,White Castle
529,1390 Mexico Loop Rd E,O Fallon,38.79161,-90.69736,MO,Wendy's
530,645 N Rand Rd,Lake Zurich,42.20734,-88.11221,IL,Culver's
531,1840 SW Gatlin Blvd,Port Saint Lucie,27.264207,-80.404501,FL,Taco Bell
532,1740 SW Gatlin Blvd,Port Saint Lucie,27.26408,-80.4012,FL,McDonald's
536,5900 NW Expressway,Oklahoma City,35.54911,-97.61955,OK,Arby's
537,5590 NW Expressway,Oklahoma City,35.546009999999995,-97.61229,OK,Church's Chicken
538,222 W 8th Ave,Homestead,40.4041,-79.9145,PA,KFC
539,66650 Van Dyke Rd,Washington,42.784729999999996,-83.01217,MI,Wendy's
540,25900 Crocker Blvd,Harrison Township,42.571037,-82.85178,MI,McDonald's
541,1851 44th St SW Ste G,Wyoming,42.88514,-85.71075,MI,Jimmy John's
542,1901 Pocahontas Trl,Williamsburg,37.266415,-76.68126099999999,VA,McDonald's
543,560 28th St SE,Grand Rapids,42.91102,-85.65281999999999,MI,Taco Bell
544,178 Front St,Lincoln,41.904474,-71.40855,RI,Subway
545,9301 Daniels Pkwy,Fort Myers,26.547327000000003,-81.80159,FL,Wendy's
546,400 Gallery Blvd,Scarborough,43.62477,-70.34391,ME,KFC
547,1927 W Franklin Blvd,Gastonia,35.25931,-81.21692,NC,McDonald's
548,14522 Lawyers Rd,Matthews,35.1418,-80.6237,NC,McDonald's
549,9541 Highway 5,Douglasville,33.723988,-84.76281999999999,GA,Popeyes Louisiana Kitchen
550,2117 Main Street,Julian,33.07805,-116.60201799999999,CA,Jacks Grocery
551,117 West Ave,Elyria,41.3668,-82.1107,OH,Taco Bell
552,7 Front St,Berea,41.366417,-81.853273,OH,Mr. Hero
553,15170 Bagley Rd,Cleveland,41.3691,-81.8051,OH,Wendy's
554,5985 Andrews Rd,Mentor,41.708484999999996,-81.36118,OH,Wendy's
555,6815 Royalton Rd,North Royalton,41.313693,-81.735507,OH,Mr. Hero
556,1831 S Dort Hwy,Flint,43.008953000000005,-83.654232,MI,McDonald's
557,12 Stonebridge Blvd,Jackson,35.67237,-88.85303,TN,Krystal
558,3977 24th Ave,Fort Gratiot,43.024558,-82.456357,MI,Taco Bell
559,2021 N Highland Ave Ste A3,Jackson,35.65661,-88.82798000000001,TN,Chick-Fil-A
560,1380 Tamiami Trail,Port Charlotte,27.012185,-82.143438,FL,Arby's
561,275 Greenwich St,New York,40.71518,-74.010994,NY,Chipotle Mexican Grill
562,367 W 34th St,New York,40.753251,-73.995938,NY,Subway
563,2995 Vista Blvd,Sparks,39.55793,-119.70621000000001,NV,Ernie's All American Burger
564,17234 Northwest Fwy,Houston,29.888506,-95.58129,TX,Whataburger
565,260 N County Line Rd,Jackson,40.137972,-74.294591,NJ,McDonald's
566,3810 US Highway 9,Howell,40.155590000000004,-74.23059,NJ,Taco Bell
567,4510 US Highway 9,Howell,40.14301,-74.2257,NJ,Wendy's
568,191 Van Zile Rd,Brick,40.077870000000004,-74.1175,NJ,McDonald's
569,3338 Rr 9,Freehold,40.223153,-74.26914599999999,NJ,Windmill Gourmet Fast Foods
570,551 Susquehanna Blvd,Hazleton,40.98072,-76.01655,PA,Wendy's
571,58 Station Cir,Hazleton,40.94101,-76.02611999999999,PA,SONIC Drive-In
572,707 W Center St,West Bridgewater,42.01248,-71.05128,MA,Wendy's
573,12717 Shops Pkwy,Austin,30.302740000000004,-97.93614000000001,TX,Subway
574,500 Route 73 S,Marlton,39.878395000000005,-74.920383,NJ,B. Good
575,1729 N Olden Avenue Ext,Trenton,40.246790000000004,-74.76850999999999,NJ,Boston Market
576,4201 Harbor Town Lane,Manitowoc,44.0755,-87.7016,WI,Arby's
581,257 South Hamilton St,Painted Post,42.149852,-77.106502,NY,Arby's
582,4914 Boydton Plank Rd,Petersburg,37.20475,-77.46073,VA,McDonald's
583,5412 Boydton Plank Rd,Petersburg,37.197495,-77.465198,VA,Hardee's
584,9526 State Route 30,Irwin,40.32349,-79.70007,PA,Dairy Queen
585,316 Butler Rd,Fredericksburg,38.315601,-77.450599,VA,McDonald's
586,9910 Southpoint Pkwy,Fredericksburg,38.23403,-77.50437,VA,Wendy's
587,9865 Jefferson Davis Hwy,Fredericksburg,38.225912,-77.50354899999999,VA,Arby's
588,500 E Algonquin Rd,Algonquin,42.16384,-88.28372,IL,McDonald's
589,3551 Plank Rd,Fredericksburg,38.293087,-77.521158,VA,Taco Bell
590,607 E Main St,Luray,38.665386,-78.450006,VA,Hardee's
591,1020 US Highway 211 W,Luray,38.66185,-78.49038,VA,McDonald's
592,444 Route 37 E,Toms River,39.955442,-74.16509,NJ,Wendy's
593,931 Fischer Blvd,Toms River,39.97638,-74.13835999999999,NJ,Burger King
594,371 Route 37 E,Toms River,39.957365,-74.171087,NJ,McDonald's
595,44 Route 37 E,Toms River,39.9638635,-74.1958035,NJ,Burger King
596,1402 Route 37 E,Toms River,39.953629,-74.159757,NJ,Taco Bell
597,146 Route 37 E,Toms River,39.963806,-74.18858,NJ,Dunkin' Donuts
598,28 Morgan Sq,Berkeley Springs,39.60654,-78.23841,WV,McDonald's
599,2171 Millennium Blvd,Cortland,41.2768,-80.7747,OH,McDonald's
600,1060 Joppa Farm Rd,Joppa,39.422525,-76.370389,MD,Wendy's
601,14896 Front Beach Rd,Panama City Beach,30.208462,-85.86121,FL,Moe's Southwest Grill
602,1725 Market Dr,Stillwater,45.040564,-92.839791,MN,Culver's
603,4201 Veterans Memorial Pkwy,Saint Peters,38.79583,-90.576622,MO,White Castle
604,299 Mid Rivers Mall Dr,Saint Peters,38.801817,-90.620046,MO,McDonald's
605,6082 Mid Rivers Mall Dr,Saint Charles,38.744510999999996,-90.6345,MO,Taco Bell
606,1630 Jungermann Rd,Saint Charles,38.75157,-90.587704,MO,Taco Bell
607,4644 S Saint Peters Pkwy,Saint Charles,38.73989,-90.61634000000001,MO,Subway
608,2202 Michigan Ave,Arnold,38.43936,-90.37796999999999,MO,Jimmy John's
609,603 S Main St,O Fallon,38.804159999999996,-90.70057,MO,Taco Bell
610,102 Fallon Pkwy,O Fallon,38.762602,-90.699963,MO,Taco Bell
611,910 Bryan Rd,O Fallon,38.79953,-90.734,MO,Jack In The Box
612,2015 S Old Highway 94,Saint Charles,38.762184000000005,-90.5322,MO,SONIC Drive-In
613,970 Norland Ave,Chambersburg,39.94021,-77.62872,PA,Chick-Fil-A
614,1932 Zumbehl Rd,Saint Charles,38.780590000000004,-90.5299,MO,Penn Station East Coast Subs
615,625 Lincoln Way E,Chambersburg,39.934121000000005,-77.649992,PA,Hardee's
616,2230 S Pleasant Valley Rd,Winchester,39.15941,-78.17008,VA,Chick-Fil-A
617,71 S Conestoga Dr,Shippensburg,40.06049,-77.49656999999999,PA,Wendy's
618,9695 Veterans Memorial Pkwy,O Fallon,38.79998936,90.73405594,MO,Dairy Queen
619,2194 Lincoln Way West,Chambersburg,39.93047,-77.71513,PA,Burger King
620,3607 S Dixie Hwy,Franklin,39.49735,-84.33605,OH,SONIC Drive-In
621,2865 Bell Rd,Auburn,38.94177,-121.09573999999999,CA,McDonald's
622,13446 Lincoln Way,Auburn,38.925359,-121.05559199999999,CA,Burger King
623,4065 Cameron Park Dr,Shingle Springs,38.6573,-120.9689,CA,Carl's Jr
624,4360 Golden Center Dr,Placerville,38.705418,-120.82691799999999,CA,McDonald's
625,627 Washington St,Quincy,42.246413000000004,-70.97613100000001,MA,Pizza Hut
626,2210 SW Gatlin Blvd,Port Saint Lucie,27.25746,-80.41731,FL,Wendy's
627,2880 SW Port St Lucie Blvd,Port Saint Lucie,27.2589,-80.3748,FL,Burger King
632,9572 Old Highway 99 North Rd,Burlington,48.50665,-122.33746000000001,WA,Subway
633,800 South Opdyke,Pontiac,42.621021999999996,-83.24939300000001,MI,Arby's
634,174 Littleton Rd,Westford,42.566573999999996,-71.42193,MA,Subway
635,6780 Waltons Ln,Gloucester,37.39888,-76.5259,VA,Chick-Fil-A
636,4521 John Tyler Hwy,Williamsburg,37.252435999999996,-76.764116,VA,McDonald's
637,5239 John Tyler Hwy,Williamsburg,37.258989,-76.739963,VA,Taco Bell
638,7099 George Washington Memorial Hwy,Gloucester,37.39375,-76.52721,VA,McDonald's
639,329 Second St,Williamsburg,37.27292,-76.68311,VA,McDonald's
640,1905 Pocahontas Trl,Williamsburg,37.24692,-76.6577,VA,Taco Bell
641,1907 Pocahontas Trl,Williamsburg,37.266412,-76.681256,VA,Wendy's
642,1660 Richmond Rd,Williamsburg,37.295612,-76.72605,VA,Cook-Out
643,1350 Del Monte Blvd,Seaside,36.609207,-121.835724,CA,In-N-Out Burger
644,109 Skyline Dr,Ringwood,41.0857,-74.2632,NJ,McDonald's
645,4325 W Pierson Road,Flint,43.060113,-83.764716,MI,Arby's
646,1581 Van Horn Rd,Trenton,42.126823,-83.186123,MI,McDonald's
647,27255 Telegraph Rd,Flat Rock,42.1071,-83.2859,MI,McDonald's
648,22211 West Rd,Trenton,42.13836,-83.24969,MI,Jimmy John's
649,27067 Telegraph Rd,Flat Rock,42.108283,-83.285871,MI,Taco Bell
650,2051 N Highland Ave,Jackson,35.65783,-88.82853,TN,KFC
651,6530 Pearl Rd,Cleveland,41.38531,-81.770546,OH,Wendy's
652,5965 Andrews Rd,Mentor,41.70893,-81.36069,OH,Mr. Hero
653,401 Colemans Xing,Marysville,40.233753,-83.34849,OH,Jimmy John's
654,1641 NW Saint Lucie West Blvd,Port Saint Lucie,27.31325,-80.39907,FL,Taco Bell
655,1750 SW Saint Lucie West Blvd,Port Saint Lucie,27.3109,-80.4055,FL,McDonald's
656,108 Del Guzzi Dr,Port Angeles,48.10589,-123.39795,WA,Jimmy John's
657,7141 Durand Ave,Sturtevant,42.6969,-87.8692,WI,Arby's
658,600 South Street,Raynham,41.9058,-71.0472,MA,Taco Bell
659,2062 W Redlands Blvd,Redlands,34.063455,-117.2243,CA,Jack In The Box
660,602 E Redlands Blvd,Redlands,34.055192,-117.17622800000001,CA,Del Taco
661,612 E Redlands Blvd,Redlands,34.0549,-117.1756,CA,McDonald's
662,605 E Redlands Blvd,Redlands,34.0555,-117.1757,CA,Jack In The Box
663,1626 W Redlands Blvd,Redlands,34.06323,-117.21016000000002,CA,Nick's Burgers
664,1991 W Redlands Blvd,Redlands,34.062578,-117.22142099999999,CA,Wendy's
665,1990 Ostrems Way,San Bernardino,34.162034999999996,-117.334299,CA,Taco Bell
666,272 E 40th St,San Bernardino,34.165232,-117.279699,CA,Del Taco
667,1381 Kendall Dr,San Bernardino,34.168620000000004,-117.3158,CA,Baker's Drive Thru
668,109 Taylor Ave,Manasquan,40.1253,-74.0457,NJ,Domino's Pizza
669,2428 Highway 35,Manasquan,40.12403,-74.06849,NJ,McDonald's
670,1331N N Church St,Hazleton,40.98279,-75.98063,PA,Burger King
671,2627 Highway 70,Manasquan,40.112151000000004,-74.07493000000001,NJ,Jersey Mike's Subs
672,17638 Chillicothe Rd,Chagrin Falls,41.3898,-81.3402,OH,McDonald's
673,3300 Highway 278 NE,Covington,33.60239,-83.85361,GA,Wendy's
674,10210 Hull Street Rd,Midlothian,37.4429,-77.5838,VA,Hardee's
675,2601 E Main St,Plainfield,39.7158,-86.36077,IN,Arby's
676,2687 E Main St,Plainfield,39.71843,-86.35407,IN,Chick-Fil-A
677,3545 Pelham Pkwy,Pelham,33.267309999999995,-86.80972,AL,SONIC Drive-In
678,1668 Gadsden Hwy,Birmingham,33.60165,-86.6397,AL,Arby's
679,2329 Circle Dr W,Spirit Lake,43.42008,-95.12565,IA,Taco John's
680,1704 Military Rd,Benton,34.580368,-92.573525,AR,Taco Bell
681,14039 Highway 8 Business,El Cajon,32.845015999999994,-116.883,CA,Jack In The Box
