,year,state,state_name,age_pc,Data_Value_Alt,Question,Sample_Size,Total,Age,GeoLocation,LocationID,StratificationCategory1,Stratification1
318,2015,NM,New Mexico,39.0,39.0,Percent of adults aged 18 years and older who have an overweight classification,2247.0,,65 or older,"(34.52088095200048, -106.24058098499967)",35,Age (years),65 or older
319,2015,NM,New Mexico,40.1,40.1,Percent of adults aged 18 years and older who have an overweight classification,981.0,,45 - 54,"(34.52088095200048, -106.24058098499967)",35,Age (years),45 - 54
320,2015,NY,New York,12.7,12.7,Percent of adults aged 18 years and older who have obesity,596.0,,18 - 24,"(42.82700103200045, -75.54397042699964)",36,Age (years),18 - 24
321,2015,NY,New York,24.9,24.9,Percent of adults aged 18 years and older who have obesity,3794.0,,65 or older,"(42.82700103200045, -75.54397042699964)",36,Age (years),65 or older
322,2015,NY,New York,29.7,29.7,Percent of adults aged 18 years and older who have obesity,1331.0,,35 - 44,"(42.82700103200045, -75.54397042699964)",36,Age (years),35 - 44
323,2015,NY,New York,29.7,29.7,Percent of adults aged 18 years and older who have obesity,2437.0,,55 - 64,"(42.82700103200045, -75.54397042699964)",36,Age (years),55 - 64
324,2015,NY,New York,30.0,30.0,Percent of adults aged 18 years and older who have obesity,2010.0,,45 - 54,"(42.82700103200045, -75.54397042699964)",36,Age (years),45 - 54
325,2015,NY,New York,25.1,25.1,Percent of adults aged 18 years and older who have an overweight classification,596.0,,18 - 24,"(42.82700103200045, -75.54397042699964)",36,Age (years),18 - 24
326,2015,NY,New York,32.6,32.6,Percent of adults aged 18 years and older who have an overweight classification,1331.0,,35 - 44,"(42.82700103200045, -75.54397042699964)",36,Age (years),35 - 44
327,2015,NY,New York,37.2,37.2,Percent of adults aged 18 years and older who have an overweight classification,2010.0,,45 - 54,"(42.82700103200045, -75.54397042699964)",36,Age (years),45 - 54
328,2015,NY,New York,37.4,37.4,Percent of adults aged 18 years and older who have an overweight classification,2437.0,,55 - 64,"(42.82700103200045, -75.54397042699964)",36,Age (years),55 - 64
329,2015,NY,New York,39.7,39.7,Percent of adults aged 18 years and older who have an overweight classification,3794.0,,65 or older,"(42.82700103200045, -75.54397042699964)",36,Age (years),65 or older
330,2015,NC,North Carolina,20.1,20.1,Percent of adults aged 18 years and older who have obesity,396.0,,18 - 24,"(35.466220975000454, -79.15925046299964)",37,Age (years),18 - 24
331,2015,NC,North Carolina,26.7,26.7,Percent of adults aged 18 years and older who have obesity,1764.0,,65 or older,"(35.466220975000454, -79.15925046299964)",37,Age (years),65 or older
332,2015,NC,North Carolina,33.7,33.7,Percent of adults aged 18 years and older who have obesity,831.0,,35 - 44,"(35.466220975000454, -79.15925046299964)",37,Age (years),35 - 44
333,2015,NC,North Carolina,35.1,35.1,Percent of adults aged 18 years and older who have obesity,1079.0,,45 - 54,"(35.466220975000454, -79.15925046299964)",37,Age (years),45 - 54
334,2015,NC,North Carolina,36.4,36.4,Percent of adults aged 18 years and older who have obesity,1249.0,,55 - 64,"(35.466220975000454, -79.15925046299964)",37,Age (years),55 - 64
335,2015,NC,North Carolina,23.1,23.1,Percent of adults aged 18 years and older who have an overweight classification,396.0,,18 - 24,"(35.466220975000454, -79.15925046299964)",37,Age (years),18 - 24
336,2015,NC,North Carolina,36.5,36.5,Percent of adults aged 18 years and older who have an overweight classification,831.0,,35 - 44,"(35.466220975000454, -79.15925046299964)",37,Age (years),35 - 44
337,2015,NC,North Carolina,37.6,37.6,Percent of adults aged 18 years and older who have an overweight classification,1079.0,,45 - 54,"(35.466220975000454, -79.15925046299964)",37,Age (years),45 - 54
338,2015,NC,North Carolina,37.9,37.9,Percent of adults aged 18 years and older who have an overweight classification,1249.0,,55 - 64,"(35.466220975000454, -79.15925046299964)",37,Age (years),55 - 64
339,2015,NC,North Carolina,40.7,40.7,Percent of adults aged 18 years and older who have an overweight classification,1764.0,,65 or older,"(35.466220975000454, -79.15925046299964)",37,Age (years),65 or older
340,2015,ND,North Dakota,16.7,16.7,Percent of adults aged 18 years and older who have obesity,245.0,,18 - 24,"(47.47531977900047, -100.11842104899966)",38,Age (years),18 - 24
341,2015,ND,North Dakota,30.9,30.9,Percent of adults aged 18 years and older who have obesity,1695.0,,65 or older,"(47.47531977900047, -100.11842104899966)",38,Age (years),65 or older
342,2015,ND,North Dakota,35.6,35.6,Percent of adults aged 18 years and older who have obesity,1069.0,,55 - 64,"(47.47531977900047, -100.11842104899966)",38,Age (years),55 - 64
343,2015,ND,North Dakota,38.6,38.6,Percent of adults aged 18 years and older who have obesity,657.0,,45 - 54,"(47.47531977900047, -100.11842104899966)",38,Age (years),45 - 54
344,2015,ND,North Dakota,40.2,40.2,Percent of adults aged 18 years and older who have obesity,481.0,,35 - 44,"(47.47531977900047, -100.11842104899966)",38,Age (years),35 - 44
345,2015,ND,North Dakota,27.9,27.9,Percent of adults aged 18 years and older who have an overweight classification,245.0,,18 - 24,"(47.47531977900047, -100.11842104899966)",38,Age (years),18 - 24
346,2015,ND,North Dakota,33.7,33.7,Percent of adults aged 18 years and older who have an overweight classification,481.0,,35 - 44,"(47.47531977900047, -100.11842104899966)",38,Age (years),35 - 44
347,2015,ND,North Dakota,37.6,37.6,Percent of adults aged 18 years and older who have an overweight classification,657.0,,45 - 54,"(47.47531977900047, -100.11842104899966)",38,Age (years),45 - 54
348,2015,ND,North Dakota,38.7,38.7,Percent of adults aged 18 years and older who have an overweight classification,1069.0,,55 - 64,"(47.47531977900047, -100.11842104899966)",38,Age (years),55 - 64
349,2015,ND,North Dakota,40.8,40.8,Percent of adults aged 18 years and older who have an overweight classification,1695.0,,65 or older,"(47.47531977900047, -100.11842104899966)",38,Age (years),65 or older
350,2015,OH,Ohio,17.8,17.8,Percent of adults aged 18 years and older who have obesity,415.0,,18 - 24,"(40.06021014100048, -82.40426005599966)",39,Age (years),18 - 24
351,2015,OH,Ohio,29.0,29.0,Percent of adults aged 18 years and older who have obesity,4471.0,,65 or older,"(40.06021014100048, -82.40426005599966)",39,Age (years),65 or older
352,2015,OH,Ohio,30.9,30.9,Percent of adults aged 18 years and older who have obesity,1079.0,,35 - 44,"(40.06021014100048, -82.40426005599966)",39,Age (years),35 - 44
353,2015,OH,Ohio,35.6,35.6,Percent of adults aged 18 years and older who have obesity,1655.0,,45 - 54,"(40.06021014100048, -82.40426005599966)",39,Age (years),45 - 54
354,2015,OH,Ohio,37.0,37.0,Percent of adults aged 18 years and older who have obesity,2513.0,,55 - 64,"(40.06021014100048, -82.40426005599966)",39,Age (years),55 - 64
355,2015,OH,Ohio,28.7,28.7,Percent of adults aged 18 years and older who have an overweight classification,415.0,,18 - 24,"(40.06021014100048, -82.40426005599966)",39,Age (years),18 - 24
356,2015,OH,Ohio,35.9,35.9,Percent of adults aged 18 years and older who have an overweight classification,2513.0,,55 - 64,"(40.06021014100048, -82.40426005599966)",39,Age (years),55 - 64
357,2015,OH,Ohio,36.8,36.8,Percent of adults aged 18 years and older who have an overweight classification,1079.0,,35 - 44,"(40.06021014100048, -82.40426005599966)",39,Age (years),35 - 44
358,2015,OH,Ohio,38.4,38.4,Percent of adults aged 18 years and older who have an overweight classification,1655.0,,45 - 54,"(40.06021014100048, -82.40426005599966)",39,Age (years),45 - 54
359,2015,OH,Ohio,41.3,41.3,Percent of adults aged 18 years and older who have an overweight classification,4471.0,,65 or older,"(40.06021014100048, -82.40426005599966)",39,Age (years),65 or older
360,2015,OK,Oklahoma,22.5,22.5,Percent of adults aged 18 years and older who have obesity,235.0,,18 - 24,"(35.47203135600046, -97.52107021399968)",40,Age (years),18 - 24
361,2015,OK,Oklahoma,28.1,28.1,Percent of adults aged 18 years and older who have obesity,2745.0,,65 or older,"(35.47203135600046, -97.52107021399968)",40,Age (years),65 or older
362,2015,OK,Oklahoma,34.2,34.2,Percent of adults aged 18 years and older who have obesity,639.0,,35 - 44,"(35.47203135600046, -97.52107021399968)",40,Age (years),35 - 44
363,2015,OK,Oklahoma,37.6,37.6,Percent of adults aged 18 years and older who have obesity,1461.0,,55 - 64,"(35.47203135600046, -97.52107021399968)",40,Age (years),55 - 64
364,2015,OK,Oklahoma,43.3,43.3,Percent of adults aged 18 years and older who have obesity,894.0,,45 - 54,"(35.47203135600046, -97.52107021399968)",40,Age (years),45 - 54
365,2015,OK,Oklahoma,26.3,26.3,Percent of adults aged 18 years and older who have an overweight classification,235.0,,18 - 24,"(35.47203135600046, -97.52107021399968)",40,Age (years),18 - 24
366,2015,OK,Oklahoma,33.9,33.9,Percent of adults aged 18 years and older who have an overweight classification,894.0,,45 - 54,"(35.47203135600046, -97.52107021399968)",40,Age (years),45 - 54
367,2015,OK,Oklahoma,35.3,35.3,Percent of adults aged 18 years and older who have an overweight classification,639.0,,35 - 44,"(35.47203135600046, -97.52107021399968)",40,Age (years),35 - 44
368,2015,OK,Oklahoma,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,1461.0,,55 - 64,"(35.47203135600046, -97.52107021399968)",40,Age (years),55 - 64
369,2015,OK,Oklahoma,40.9,40.9,Percent of adults aged 18 years and older who have an overweight classification,2745.0,,65 or older,"(35.47203135600046, -97.52107021399968)",40,Age (years),65 or older
370,2015,OR,Oregon,20.3,20.3,Percent of adults aged 18 years and older who have obesity,275.0,,18 - 24,"(44.56744942400047, -120.15503132599969)",41,Age (years),18 - 24
371,2015,OR,Oregon,28.9,28.9,Percent of adults aged 18 years and older who have obesity,1850.0,,65 or older,"(44.56744942400047, -120.15503132599969)",41,Age (years),65 or older
372,2015,OR,Oregon,29.6,29.6,Percent of adults aged 18 years and older who have obesity,731.0,,45 - 54,"(44.56744942400047, -120.15503132599969)",41,Age (years),45 - 54
373,2015,OR,Oregon,35.0,35.0,Percent of adults aged 18 years and older who have obesity,557.0,,35 - 44,"(44.56744942400047, -120.15503132599969)",41,Age (years),35 - 44
374,2015,OR,Oregon,36.3,36.3,Percent of adults aged 18 years and older who have obesity,1027.0,,55 - 64,"(44.56744942400047, -120.15503132599969)",41,Age (years),55 - 64
375,2015,OR,Oregon,24.3,24.3,Percent of adults aged 18 years and older who have an overweight classification,275.0,,18 - 24,"(44.56744942400047, -120.15503132599969)",41,Age (years),18 - 24
376,2015,OR,Oregon,34.5,34.5,Percent of adults aged 18 years and older who have an overweight classification,1027.0,,55 - 64,"(44.56744942400047, -120.15503132599969)",41,Age (years),55 - 64
377,2015,OR,Oregon,37.0,37.0,Percent of adults aged 18 years and older who have an overweight classification,557.0,,35 - 44,"(44.56744942400047, -120.15503132599969)",41,Age (years),35 - 44
378,2015,OR,Oregon,37.5,37.5,Percent of adults aged 18 years and older who have an overweight classification,1850.0,,65 or older,"(44.56744942400047, -120.15503132599969)",41,Age (years),65 or older
379,2015,OR,Oregon,40.0,40.0,Percent of adults aged 18 years and older who have an overweight classification,731.0,,45 - 54,"(44.56744942400047, -120.15503132599969)",41,Age (years),45 - 54
380,2015,PA,Pennsylvania,12.8,12.8,Percent of adults aged 18 years and older who have obesity,354.0,,18 - 24,"(40.79373015200048, -77.86070029399963)",42,Age (years),18 - 24
381,2015,PA,Pennsylvania,30.8,30.8,Percent of adults aged 18 years and older who have obesity,1675.0,,65 or older,"(40.79373015200048, -77.86070029399963)",42,Age (years),65 or older
382,2015,PA,Pennsylvania,33.7,33.7,Percent of adults aged 18 years and older who have obesity,888.0,,45 - 54,"(40.79373015200048, -77.86070029399963)",42,Age (years),45 - 54
383,2015,PA,Pennsylvania,34.4,34.4,Percent of adults aged 18 years and older who have obesity,615.0,,35 - 44,"(40.79373015200048, -77.86070029399963)",42,Age (years),35 - 44
384,2015,PA,Pennsylvania,37.3,37.3,Percent of adults aged 18 years and older who have obesity,1211.0,,55 - 64,"(40.79373015200048, -77.86070029399963)",42,Age (years),55 - 64
385,2015,PA,Pennsylvania,30.4,30.4,Percent of adults aged 18 years and older who have an overweight classification,354.0,,18 - 24,"(40.79373015200048, -77.86070029399963)",42,Age (years),18 - 24
386,2015,PA,Pennsylvania,37.9,37.9,Percent of adults aged 18 years and older who have an overweight classification,1675.0,,65 or older,"(40.79373015200048, -77.86070029399963)",42,Age (years),65 or older
387,2015,PA,Pennsylvania,38.1,38.1,Percent of adults aged 18 years and older who have an overweight classification,615.0,,35 - 44,"(40.79373015200048, -77.86070029399963)",42,Age (years),35 - 44
388,2015,PA,Pennsylvania,38.7,38.7,Percent of adults aged 18 years and older who have an overweight classification,888.0,,45 - 54,"(40.79373015200048, -77.86070029399963)",42,Age (years),45 - 54
389,2015,PA,Pennsylvania,38.9,38.9,Percent of adults aged 18 years and older who have an overweight classification,1211.0,,55 - 64,"(40.79373015200048, -77.86070029399963)",42,Age (years),55 - 64
390,2015,RI,Rhode Island,10.8,10.8,Percent of adults aged 18 years and older who have obesity,261.0,,18 - 24,"(41.70828019300046, -71.52247031399963)",44,Age (years),18 - 24
391,2015,RI,Rhode Island,24.4,24.4,Percent of adults aged 18 years and older who have obesity,2130.0,,65 or older,"(41.70828019300046, -71.52247031399963)",44,Age (years),65 or older
392,2015,RI,Rhode Island,29.6,29.6,Percent of adults aged 18 years and older who have obesity,1352.0,,55 - 64,"(41.70828019300046, -71.52247031399963)",44,Age (years),55 - 64
393,2015,RI,Rhode Island,31.7,31.7,Percent of adults aged 18 years and older who have obesity,567.0,,35 - 44,"(41.70828019300046, -71.52247031399963)",44,Age (years),35 - 44
394,2015,RI,Rhode Island,33.2,33.2,Percent of adults aged 18 years and older who have obesity,959.0,,45 - 54,"(41.70828019300046, -71.52247031399963)",44,Age (years),45 - 54
395,2015,RI,Rhode Island,25.3,25.3,Percent of adults aged 18 years and older who have an overweight classification,261.0,,18 - 24,"(41.70828019300046, -71.52247031399963)",44,Age (years),18 - 24
396,2015,RI,Rhode Island,38.4,38.4,Percent of adults aged 18 years and older who have an overweight classification,959.0,,45 - 54,"(41.70828019300046, -71.52247031399963)",44,Age (years),45 - 54
397,2015,RI,Rhode Island,38.5,38.5,Percent of adults aged 18 years and older who have an overweight classification,1352.0,,55 - 64,"(41.70828019300046, -71.52247031399963)",44,Age (years),55 - 64
398,2015,RI,Rhode Island,39.8,39.8,Percent of adults aged 18 years and older who have an overweight classification,567.0,,35 - 44,"(41.70828019300046, -71.52247031399963)",44,Age (years),35 - 44
399,2015,RI,Rhode Island,42.8,42.8,Percent of adults aged 18 years and older who have an overweight classification,2130.0,,65 or older,"(41.70828019300046, -71.52247031399963)",44,Age (years),65 or older
400,2015,SC,South Carolina,20.3,20.3,Percent of adults aged 18 years and older who have obesity,559.0,,18 - 24,"(33.998821303000454, -81.04537120699968)",45,Age (years),18 - 24
401,2015,SC,South Carolina,28.5,28.5,Percent of adults aged 18 years and older who have obesity,4094.0,,65 or older,"(33.998821303000454, -81.04537120699968)",45,Age (years),65 or older
402,2015,SC,South Carolina,35.0,35.0,Percent of adults aged 18 years and older who have obesity,2313.0,,55 - 64,"(33.998821303000454, -81.04537120699968)",45,Age (years),55 - 64
403,2015,SC,South Carolina,36.6,36.6,Percent of adults aged 18 years and older who have obesity,1241.0,,35 - 44,"(33.998821303000454, -81.04537120699968)",45,Age (years),35 - 44
404,2015,SC,South Carolina,38.0,38.0,Percent of adults aged 18 years and older who have obesity,1719.0,,45 - 54,"(33.998821303000454, -81.04537120699968)",45,Age (years),45 - 54
405,2015,SC,South Carolina,24.2,24.2,Percent of adults aged 18 years and older who have an overweight classification,559.0,,18 - 24,"(33.998821303000454, -81.04537120699968)",45,Age (years),18 - 24
406,2015,SC,South Carolina,33.9,33.9,Percent of adults aged 18 years and older who have an overweight classification,1241.0,,35 - 44,"(33.998821303000454, -81.04537120699968)",45,Age (years),35 - 44
407,2015,SC,South Carolina,35.7,35.7,Percent of adults aged 18 years and older who have an overweight classification,1719.0,,45 - 54,"(33.998821303000454, -81.04537120699968)",45,Age (years),45 - 54
408,2015,SC,South Carolina,37.4,37.4,Percent of adults aged 18 years and older who have an overweight classification,2313.0,,55 - 64,"(33.998821303000454, -81.04537120699968)",45,Age (years),55 - 64
409,2015,SC,South Carolina,40.6,40.6,Percent of adults aged 18 years and older who have an overweight classification,4094.0,,65 or older,"(33.998821303000454, -81.04537120699968)",45,Age (years),65 or older
410,2015,SD,South Dakota,16.2,16.2,Percent of adults aged 18 years and older who have obesity,299.0,,18 - 24,"(44.353130053000484, -100.3735306369997)",46,Age (years),18 - 24
411,2015,SD,South Dakota,26.6,26.6,Percent of adults aged 18 years and older who have obesity,2527.0,,65 or older,"(44.353130053000484, -100.3735306369997)",46,Age (years),65 or older
412,2015,SD,South Dakota,35.8,35.8,Percent of adults aged 18 years and older who have obesity,742.0,,35 - 44,"(44.353130053000484, -100.3735306369997)",46,Age (years),35 - 44
413,2015,SD,South Dakota,35.9,35.9,Percent of adults aged 18 years and older who have obesity,1026.0,,45 - 54,"(44.353130053000484, -100.3735306369997)",46,Age (years),45 - 54
414,2015,SD,South Dakota,40.0,40.0,Percent of adults aged 18 years and older who have obesity,1478.0,,55 - 64,"(44.353130053000484, -100.3735306369997)",46,Age (years),55 - 64
415,2015,SD,South Dakota,23.0,23.0,Percent of adults aged 18 years and older who have an overweight classification,299.0,,18 - 24,"(44.353130053000484, -100.3735306369997)",46,Age (years),18 - 24
416,2015,SD,South Dakota,32.5,32.5,Percent of adults aged 18 years and older who have an overweight classification,742.0,,35 - 44,"(44.353130053000484, -100.3735306369997)",46,Age (years),35 - 44
417,2015,SD,South Dakota,35.8,35.8,Percent of adults aged 18 years and older who have an overweight classification,1026.0,,45 - 54,"(44.353130053000484, -100.3735306369997)",46,Age (years),45 - 54
418,2015,SD,South Dakota,36.7,36.7,Percent of adults aged 18 years and older who have an overweight classification,1478.0,,55 - 64,"(44.353130053000484, -100.3735306369997)",46,Age (years),55 - 64
419,2015,SD,South Dakota,39.5,39.5,Percent of adults aged 18 years and older who have an overweight classification,2527.0,,65 or older,"(44.353130053000484, -100.3735306369997)",46,Age (years),65 or older
420,2015,TN,Tennessee,18.1,18.1,Percent of adults aged 18 years and older who have obesity,243.0,,18 - 24,"(35.68094058000048, -85.77449091399967)",47,Age (years),18 - 24
421,2015,TN,Tennessee,27.7,27.7,Percent of adults aged 18 years and older who have obesity,2099.0,,65 or older,"(35.68094058000048, -85.77449091399967)",47,Age (years),65 or older
422,2015,TN,Tennessee,37.6,37.6,Percent of adults aged 18 years and older who have obesity,1271.0,,55 - 64,"(35.68094058000048, -85.77449091399967)",47,Age (years),55 - 64
423,2015,TN,Tennessee,40.3,40.3,Percent of adults aged 18 years and older who have obesity,536.0,,35 - 44,"(35.68094058000048, -85.77449091399967)",47,Age (years),35 - 44
424,2015,TN,Tennessee,41.1,41.1,Percent of adults aged 18 years and older who have obesity,894.0,,45 - 54,"(35.68094058000048, -85.77449091399967)",47,Age (years),45 - 54
425,2015,TN,Tennessee,23.7,23.7,Percent of adults aged 18 years and older who have an overweight classification,243.0,,18 - 24,"(35.68094058000048, -85.77449091399967)",47,Age (years),18 - 24
426,2015,TN,Tennessee,35.2,35.2,Percent of adults aged 18 years and older who have an overweight classification,536.0,,35 - 44,"(35.68094058000048, -85.77449091399967)",47,Age (years),35 - 44
427,2015,TN,Tennessee,36.6,36.6,Percent of adults aged 18 years and older who have an overweight classification,894.0,,45 - 54,"(35.68094058000048, -85.77449091399967)",47,Age (years),45 - 54
428,2015,TN,Tennessee,37.8,37.8,Percent of adults aged 18 years and older who have an overweight classification,1271.0,,55 - 64,"(35.68094058000048, -85.77449091399967)",47,Age (years),55 - 64
429,2015,TN,Tennessee,39.9,39.9,Percent of adults aged 18 years and older who have an overweight classification,2099.0,,65 or older,"(35.68094058000048, -85.77449091399967)",47,Age (years),65 or older
430,2015,TX,Texas,22.4,22.4,Percent of adults aged 18 years and older who have obesity,676.0,,18 - 24,"(31.827240407000488, -99.42677020599967)",48,Age (years),18 - 24
431,2015,TX,Texas,29.7,29.7,Percent of adults aged 18 years and older who have obesity,5053.0,,65 or older,"(31.827240407000488, -99.42677020599967)",48,Age (years),65 or older
432,2015,TX,Texas,33.9,33.9,Percent of adults aged 18 years and older who have obesity,1558.0,,35 - 44,"(31.827240407000488, -99.42677020599967)",48,Age (years),35 - 44
433,2015,TX,Texas,36.5,36.5,Percent of adults aged 18 years and older who have obesity,2627.0,,55 - 64,"(31.827240407000488, -99.42677020599967)",48,Age (years),55 - 64
434,2015,TX,Texas,40.5,40.5,Percent of adults aged 18 years and older who have obesity,1976.0,,45 - 54,"(31.827240407000488, -99.42677020599967)",48,Age (years),45 - 54
435,2015,TX,Texas,21.5,21.5,Percent of adults aged 18 years and older who have an overweight classification,676.0,,18 - 24,"(31.827240407000488, -99.42677020599967)",48,Age (years),18 - 24
436,2015,TX,Texas,37.7,37.7,Percent of adults aged 18 years and older who have an overweight classification,1976.0,,45 - 54,"(31.827240407000488, -99.42677020599967)",48,Age (years),45 - 54
437,2015,TX,Texas,38.5,38.5,Percent of adults aged 18 years and older who have an overweight classification,5053.0,,65 or older,"(31.827240407000488, -99.42677020599967)",48,Age (years),65 or older
438,2015,TX,Texas,38.9,38.9,Percent of adults aged 18 years and older who have an overweight classification,1558.0,,35 - 44,"(31.827240407000488, -99.42677020599967)",48,Age (years),35 - 44
439,2015,TX,Texas,40.8,40.8,Percent of adults aged 18 years and older who have an overweight classification,2627.0,,55 - 64,"(31.827240407000488, -99.42677020599967)",48,Age (years),55 - 64
440,2015,VA,Virginia,34.3,34.3,Percent of adults aged 18 years and older who have obesity,1874.0,,55 - 64,"(37.54268067400045, -78.45789046299967)",51,Age (years),55 - 64
441,2015,UT,Utah,10.2,10.2,Percent of adults aged 18 years and older who have obesity,881.0,,18 - 24,"(39.360700171000474, -111.58713063499971)",49,Age (years),18 - 24
442,2015,UT,Utah,26.2,26.2,Percent of adults aged 18 years and older who have obesity,2519.0,,65 or older,"(39.360700171000474, -111.58713063499971)",49,Age (years),65 or older
443,2015,UT,Utah,26.5,26.5,Percent of adults aged 18 years and older who have obesity,1849.0,,35 - 44,"(39.360700171000474, -111.58713063499971)",49,Age (years),35 - 44
444,2015,UT,Utah,31.0,31.0,Percent of adults aged 18 years and older who have obesity,1663.0,,45 - 54,"(39.360700171000474, -111.58713063499971)",49,Age (years),45 - 54
445,2015,UT,Utah,31.1,31.1,Percent of adults aged 18 years and older who have obesity,1991.0,,55 - 64,"(39.360700171000474, -111.58713063499971)",49,Age (years),55 - 64
446,2015,UT,Utah,25.8,25.8,Percent of adults aged 18 years and older who have an overweight classification,881.0,,18 - 24,"(39.360700171000474, -111.58713063499971)",49,Age (years),18 - 24
447,2015,UT,Utah,37.7,37.7,Percent of adults aged 18 years and older who have an overweight classification,1849.0,,35 - 44,"(39.360700171000474, -111.58713063499971)",49,Age (years),35 - 44
448,2015,UT,Utah,37.9,37.9,Percent of adults aged 18 years and older who have an overweight classification,1663.0,,45 - 54,"(39.360700171000474, -111.58713063499971)",49,Age (years),45 - 54
449,2015,UT,Utah,38.6,38.6,Percent of adults aged 18 years and older who have an overweight classification,2519.0,,65 or older,"(39.360700171000474, -111.58713063499971)",49,Age (years),65 or older
450,2015,UT,Utah,41.2,41.2,Percent of adults aged 18 years and older who have an overweight classification,1991.0,,55 - 64,"(39.360700171000474, -111.58713063499971)",49,Age (years),55 - 64
451,2015,VT,Vermont,13.0,13.0,Percent of adults aged 18 years and older who have obesity,309.0,,18 - 24,"(43.62538123900049, -72.51764079099962)",50,Age (years),18 - 24
452,2015,VT,Vermont,26.1,26.1,Percent of adults aged 18 years and older who have obesity,660.0,,35 - 44,"(43.62538123900049, -72.51764079099962)",50,Age (years),35 - 44
453,2015,VT,Vermont,26.5,26.5,Percent of adults aged 18 years and older who have obesity,1507.0,,55 - 64,"(43.62538123900049, -72.51764079099962)",50,Age (years),55 - 64
454,2015,VT,Vermont,26.9,26.9,Percent of adults aged 18 years and older who have obesity,1879.0,,65 or older,"(43.62538123900049, -72.51764079099962)",50,Age (years),65 or older
455,2015,VT,Vermont,29.5,29.5,Percent of adults aged 18 years and older who have obesity,1122.0,,45 - 54,"(43.62538123900049, -72.51764079099962)",50,Age (years),45 - 54
456,2015,VT,Vermont,21.4,21.4,Percent of adults aged 18 years and older who have an overweight classification,309.0,,18 - 24,"(43.62538123900049, -72.51764079099962)",50,Age (years),18 - 24
457,2015,VT,Vermont,35.5,35.5,Percent of adults aged 18 years and older who have an overweight classification,1122.0,,45 - 54,"(43.62538123900049, -72.51764079099962)",50,Age (years),45 - 54
458,2015,VT,Vermont,36.7,36.7,Percent of adults aged 18 years and older who have an overweight classification,660.0,,35 - 44,"(43.62538123900049, -72.51764079099962)",50,Age (years),35 - 44
459,2015,VT,Vermont,38.2,38.2,Percent of adults aged 18 years and older who have an overweight classification,1879.0,,65 or older,"(43.62538123900049, -72.51764079099962)",50,Age (years),65 or older
460,2015,VT,Vermont,39.1,39.1,Percent of adults aged 18 years and older who have an overweight classification,1507.0,,55 - 64,"(43.62538123900049, -72.51764079099962)",50,Age (years),55 - 64
461,2015,VA,Virginia,16.7,16.7,Percent of adults aged 18 years and older who have obesity,432.0,,18 - 24,"(37.54268067400045, -78.45789046299967)",51,Age (years),18 - 24
462,2015,VA,Virginia,29.3,29.3,Percent of adults aged 18 years and older who have obesity,2405.0,,65 or older,"(37.54268067400045, -78.45789046299967)",51,Age (years),65 or older
463,2015,VA,Virginia,33.2,33.2,Percent of adults aged 18 years and older who have obesity,1027.0,,35 - 44,"(37.54268067400045, -78.45789046299967)",51,Age (years),35 - 44
464,2015,VA,Virginia,33.9,33.9,Percent of adults aged 18 years and older who have obesity,1445.0,,45 - 54,"(37.54268067400045, -78.45789046299967)",51,Age (years),45 - 54
465,2015,VA,Virginia,24.9,24.9,Percent of adults aged 18 years and older who have an overweight classification,432.0,,18 - 24,"(37.54268067400045, -78.45789046299967)",51,Age (years),18 - 24
466,2015,VA,Virginia,35.9,35.9,Percent of adults aged 18 years and older who have an overweight classification,1445.0,,45 - 54,"(37.54268067400045, -78.45789046299967)",51,Age (years),45 - 54
467,2015,VA,Virginia,36.0,36.0,Percent of adults aged 18 years and older who have an overweight classification,1874.0,,55 - 64,"(37.54268067400045, -78.45789046299967)",51,Age (years),55 - 64
468,2015,VA,Virginia,37.5,37.5,Percent of adults aged 18 years and older who have an overweight classification,1027.0,,35 - 44,"(37.54268067400045, -78.45789046299967)",51,Age (years),35 - 44
469,2015,VA,Virginia,38.5,38.5,Percent of adults aged 18 years and older who have an overweight classification,2405.0,,65 or older,"(37.54268067400045, -78.45789046299967)",51,Age (years),65 or older
470,2015,WA,Washington,13.6,13.6,Percent of adults aged 18 years and older who have obesity,805.0,,18 - 24,"(47.52227862900048, -120.47001078999972)",53,Age (years),18 - 24
471,2015,WA,Washington,27.2,27.2,Percent of adults aged 18 years and older who have obesity,5491.0,,65 or older,"(47.52227862900048, -120.47001078999972)",53,Age (years),65 or older
472,2015,WA,Washington,28.0,28.0,Percent of adults aged 18 years and older who have obesity,1528.0,,35 - 44,"(47.52227862900048, -120.47001078999972)",53,Age (years),35 - 44
473,2015,WA,Washington,30.0,30.0,Percent of adults aged 18 years and older who have obesity,2258.0,,45 - 54,"(47.52227862900048, -120.47001078999972)",53,Age (years),45 - 54
474,2015,WA,Washington,32.0,32.0,Percent of adults aged 18 years and older who have obesity,3301.0,,55 - 64,"(47.52227862900048, -120.47001078999972)",53,Age (years),55 - 64
475,2015,WA,Washington,28.8,28.8,Percent of adults aged 18 years and older who have an overweight classification,805.0,,18 - 24,"(47.52227862900048, -120.47001078999972)",53,Age (years),18 - 24
476,2015,WA,Washington,36.2,36.2,Percent of adults aged 18 years and older who have an overweight classification,1528.0,,35 - 44,"(47.52227862900048, -120.47001078999972)",53,Age (years),35 - 44
